sample_index,rank,motion_time_step,motion,family,pc1,pc2,root_speed_mps,reward,done
94825,0,10814,walk3_subject3,walk,0.13219896661476382,-0.023891913395354358,0.014288584044283993,0.033563725650310516,True
94870,0,5335,fightAndSports1_subject1,fightAndSports,0.24396811475111896,0.16059154828499614,0.0061885062718905134,0.036252833902835846,True
94891,0,7557,run2_subject4,run,0.11946262511137226,-0.14714691127183074,0.014924409620310325,0.04037299379706383,True
94940,0,6363,jumps1_subject5,jumps,0.14628450957809,-0.03481504899154447,0.008294705700620028,0.029470112174749374,True
94942,0,11068,walk3_subject4,walk,0.146852522715199,-0.21642225774414095,0.01109987121172664,0.03499697148799896,True
94968,0,4723,fight1_subject3,fight,-0.1704015521976794,-0.2305960161254829,0.27388949204179575,0.007087509147822857,True
95059,0,1686,dance2_subject3,dance,0.16904436905030298,0.0073703178422421965,0.011018797849845462,0.045282963663339615,True
95076,0,3345,fallAndGetUp2_subject2,fallAndGetUp,-0.02013254258682519,0.06789912002345752,0.008996032107975338,0.024695049971342087,True
95088,0,6722,run1_subject2,run,-0.3094872278937647,0.16070735725441634,0.008682395429197704,0.02773520164191723,True
95090,0,8073,sprint1_subject4,sprint,-0.050599846944500766,-0.4182972301603032,76.31362425664595,0.021431706845760345,True
95094,0,4295,fight1_subject2,fight,0.006219573876127939,0.09957785694005668,0.005722031418342781,0.030337240546941757,True
95171,0,4602,fight1_subject3,fight,0.056845667071488554,0.028116510397365343,0.024339442662983914,0.017268314957618713,True
95212,0,8345,sprint1_subject4,sprint,-0.06480102283510274,0.11779087786663464,0.170624022987649,0.016024425625801086,True
95234,0,9604,walk2_subject3,walk,0.059689568039689854,-0.0013502261523487976,0.01776831422099865,0.024543486535549164,True
95250,0,7878,sprint1_subject2,sprint,-0.11701829783138556,0.022208921533477522,0.04216252275099416,0.006802212912589312,True
95261,0,8461,walk1_subject1,walk,0.12411181179593347,-0.02657975594546627,0.0016371844225090515,0.0436447449028492,True
95266,0,77,dance1_subject1,dance,0.1545920064836033,-0.05722232044998645,0.006056603133823165,0.021029546856880188,True
95267,0,5501,fightAndSports1_subject4,fightAndSports,0.17559616329426797,-0.03664143713956672,0.0008256464061657415,0.0403541699051857,True
95288,0,6932,run1_subject5,run,0.12225601409931776,0.025280693837783436,0.002315273035721718,0.02596384659409523,True
95289,0,5876,jumps1_subject1,jumps,-0.2944177434822229,-0.011048243242850479,0.5337422470037042,0.020132217556238174,True
95330,0,4484,fight1_subject2,fight,-1.5583060357414218,0.5737609954195066,1.556654068367757,-0.003786020912230015,True
95351,0,5528,fightAndSports1_subject4,fightAndSports,0.13799268421860697,-0.008443236380362528,0.00018245938545487445,0.03777972236275673,True
95375,0,2658,fallAndGetUp1_subject1,fallAndGetUp,-0.6502261233334009,0.7166799174033016,1.1744541885765762,-0.010238464921712875,True
95395,0,6077,jumps1_subject2,jumps,0.0033600988315283403,0.10210406125790517,0.008518892067887456,0.03499938175082207,True
95471,0,636,dance1_subject3,dance,0.012029109176031418,0.09704605559673385,0.009088563818195623,0.027068164199590683,True
95476,0,2599,fallAndGetUp1_subject1,fallAndGetUp,-0.178926442108346,-0.09529721568626175,0.2943456026590273,0.03159913793206215,True
95479,0,2593,fallAndGetUp1_subject1,fallAndGetUp,-0.13276811498759308,-0.047762953850471294,0.19758752698899198,0.02514823153614998,True
95487,0,10364,walk3_subject1,walk,-0.05222223111859161,-0.028916756564728287,0.19520555751319577,0.026334594935178757,True
95514,0,3633,fallAndGetUp2_subject3,fallAndGetUp,0.2187332387152644,-0.032743773199480776,0.006966476760498108,0.04153430461883545,True
95519,0,4703,fight1_subject3,fight,-0.302281073304967,0.06594379789319249,0.1143457107124404,0.019513387233018875,True
95531,0,5533,fightAndSports1_subject4,fightAndSports,0.030426951044914535,-0.03969817037448222,0.0010816736189730816,0.036014772951602936,True
95569,0,118,dance1_subject1,dance,0.12992278408998784,-0.05413414391121974,0.007163094769354552,0.029808659106492996,True
95570,0,4595,fight1_subject3,fight,0.2027519529582999,0.08807612835968709,0.007969085120069167,0.04120977967977524,True
95597,0,1354,dance2_subject2,dance,-0.05350285165458278,0.042813358080492005,0.0078046536471926605,0.029822856187820435,True
95615,0,6282,jumps1_subject5,jumps,0.19676528858651884,-0.09894972425491837,0.004885946645733534,0.01911146566271782,True
95630,0,7743,run2_subject4,run,0.16287257558094462,0.07620010450179313,2.175238879842034,0.008190188556909561,True
95643,0,5046,fight1_subject5,fight,-0.45299556684401854,-0.2255509508305441,0.6511446453927443,0.011349234730005264,True
95673,0,7044,run1_subject5,run,-0.017731329877320397,0.04452413562098081,0.42972899821403504,0.01515983883291483,True
95691,0,5490,fightAndSports1_subject4,fightAndSports,0.1778414066546562,0.032303381332386846,0.0013993872015435058,0.04145774990320206,True
95712,0,4414,fight1_subject2,fight,-0.5694747308452063,0.007589252735170473,0.5658189010640435,0.006755793932825327,True
95784,0,6637,run1_subject2,run,0.08909939790064401,0.0708226237549813,0.00792190627407384,0.039552997797727585,True
95847,0,7096,run1_subject5,run,-0.494486577426249,-0.15883521308612908,0.7168285528800408,0.020060420036315918,True
95866,0,9329,walk2_subject1,walk,0.1491912350019247,-0.02811884972116897,0.010202108332487378,0.039376433938741684,True
95874,0,694,dance1_subject3,dance,0.06516586443533104,0.013437730464622573,0.004620155939452264,0.04117756709456444,True
95914,0,2810,fallAndGetUp1_subject4,fallAndGetUp,0.20606889871069137,0.001771044532366209,0.008955932734668765,0.033635690808296204,True
95915,0,5813,jumps1_subject1,jumps,0.0015018427830912025,-0.04383983547817263,0.19447408753396483,0.011288723908364773,True
95931,0,3810,fallAndGetUp2_subject3,fallAndGetUp,-0.39155647985663683,0.08143422634656064,0.3612044528857342,0.021053796634078026,True
95974,0,3519,fallAndGetUp2_subject2,fallAndGetUp,-0.10726773317449437,-0.26753856858109065,0.10262804781394064,0.00198568869382143,True
95985,0,7983,sprint1_subject2,sprint,-0.06390223583639348,0.28033165679848737,0.5873685771424154,-0.008147194981575012,True
95990,0,4635,fight1_subject3,fight,-0.6022934813069424,-0.8269732024449392,0.7601720606062452,-0.0011201165616512299,True
95991,0,2617,fallAndGetUp1_subject1,fallAndGetUp,-0.03250230481017877,0.1488041317724893,0.1133112406263238,0.011376277543604374,True
96001,0,5537,fightAndSports1_subject4,fightAndSports,0.2282702234865298,0.08281998155112777,0.0007354622662241527,0.03749826177954674,True
96028,0,9173,walk1_subject5,walk,-0.22751274379512199,0.04823794498506834,0.6432405081502792,0.025988005101680756,True
96080,0,6288,jumps1_subject5,jumps,0.2678166609467725,-0.11557811910566676,0.004185428588457329,0.021130472421646118,True
96105,0,4490,fight1_subject3,fight,0.07809208476174496,-0.06042283600414917,0.011182267761929819,0.01578560844063759,True
96112,0,5488,fightAndSports1_subject4,fightAndSports,0.15914597874133424,-0.03209220305057625,0.0015420071076657248,0.040268104523420334,True
96115,0,2663,fallAndGetUp1_subject1,fallAndGetUp,-1.538259878959158,0.23018730537331725,1.142037532723781,-0.0010283985175192356,True
96122,0,6306,jumps1_subject5,jumps,0.14682099184229153,-0.07915609944789755,0.009070919375589518,0.022175699472427368,True
96125,0,5543,fightAndSports1_subject4,fightAndSports,0.3135591806532579,0.18438927030694327,0.004314241676187385,0.03549627959728241,True
96145,0,4340,fight1_subject2,fight,-0.33995859741085277,0.2584932494554779,0.24156524086963094,0.029171131551265717,True
96162,0,8022,sprint1_subject2,sprint,0.13917193438922645,0.14832352651188552,0.622914273306032,0.029539581388235092,True
96176,0,6003,jumps1_subject2,jumps,0.012319988434903395,0.09554738441695364,0.012253288129101054,0.019382193684577942,True
96180,0,1686,dance2_subject3,dance,0.11725439137309628,0.03585883566134379,0.011018797849845462,0.04076037555932999,True
96200,0,11154,walk3_subject4,walk,0.07901765935518844,0.10436685268794699,0.03867341890497172,0.036964479833841324,True
96204,0,6528,jumps1_subject5,jumps,-0.03781062315625721,0.23907814548181736,1.4721917852620454,0.007786272559314966,True
96211,0,9970,walk2_subject4,walk,0.09390185254123753,0.011588439419567052,0.001638787824069527,0.039203859865665436,True
96212,0,11730,walk4_subject1,walk,0.205435386202767,-0.09034344646919737,0.0032109925385001375,0.030129581689834595,True
96237,0,4202,fight1_subject2,fight,-0.10547628007954454,0.05110344854356434,0.0023747471031466197,0.029157474637031555,True
96241,0,7845,sprint1_subject2,sprint,0.07868245279646609,0.0009156964577528322,0.010861508977061583,0.024442680180072784,True
96263,0,8254,sprint1_subject4,sprint,0.2128298829946345,-0.15363335651011864,0.19683997765404945,0.02347010374069214,True
96268,0,3021,fallAndGetUp1_subject5,fallAndGetUp,0.10589866953297707,-0.021294780028977087,0.0018025055489998079,0.02556111291050911,True
96281,0,3806,fallAndGetUp2_subject3,fallAndGetUp,-0.4002116219562883,-0.13203799417748285,0.3385867641683216,0.007194858975708485,True
96323,0,5773,jumps1_subject1,jumps,0.07134442681262466,0.00274743848565141,0.008574419394332235,0.034717071801424026,True
96333,0,2815,fallAndGetUp1_subject4,fallAndGetUp,0.1438564333226707,0.005385968198393296,0.009711344597775413,0.0388914979994297,True
96344,0,4265,fight1_subject2,fight,0.010089123795263055,0.053292765444940715,0.007154484092035875,0.02340772934257984,True
96359,0,6289,jumps1_subject5,jumps,0.23030124164602725,-0.10855359684234299,0.004090678639967714,0.022854048758745193,True
96364,0,7968,sprint1_subject2,sprint,0.06570846476440795,-0.15287170948389964,0.4540241144203323,0.027702253311872482,True
96372,0,4927,fight1_subject5,fight,-0.7513832685107356,-0.12885590491415827,0.09819609023576305,0.023921992629766464,True
96432,0,2561,fallAndGetUp1_subject1,fallAndGetUp,0.010503365409730169,0.01821199994562398,0.011129063432598122,0.01574040576815605,True
96435,0,6034,jumps1_subject2,jumps,-0.09345390564548742,0.17754893598376056,0.0025248321426693024,0.03411951661109924,True
96470,0,7895,sprint1_subject2,sprint,-0.3481636086524741,-0.22854490441234435,0.056126160512134156,0.019741810858249664,True
96472,0,5048,fight1_subject5,fight,-0.4227845400906147,-0.06877776362000222,0.7697341264341514,0.004729861859232187,True
96479,0,5362,fightAndSports1_subject1,fightAndSports,-0.001066252246694961,0.18444939127655324,0.00728059256342473,0.03695050626993179,True
96501,0,6352,jumps1_subject5,jumps,0.2224585373602808,-0.005181927107707903,0.006643282341728874,0.03793005645275116,True
96522,0,6386,jumps1_subject5,jumps,-0.013375868693445375,-0.14181548451239337,0.04914150202194645,0.015179352834820747,True
96542,0,4340,fight1_subject2,fight,-0.24574371079275256,0.28299665287285863,0.24156524086963094,0.01320018619298935,True
96547,0,8161,sprint1_subject4,sprint,0.07646486279883043,-0.030357693120880155,0.006320486121860081,0.036404650658369064,True
96567,0,7821,sprint1_subject2,sprint,0.034903143647392616,0.15960188849650597,0.008871492641204034,0.005955227185040712,True
96587,0,5359,fightAndSports1_subject1,fightAndSports,0.015253234032752326,0.18388541518522197,0.007231540862457968,0.037968218326568604,True
96595,0,2806,fallAndGetUp1_subject4,fallAndGetUp,0.07356554159296881,-0.004688489522576578,0.008356141546559873,0.04103730618953705,True
96617,0,4606,fight1_subject3,fight,0.09762935409048222,0.020213800799075733,0.08404799740044541,0.0314476378262043,True
96626,0,5159,fightAndSports1_subject1,fightAndSports,-0.03350388568203283,-0.04016886158170304,0.005653166910427806,0.03846224769949913,True
96637,0,7879,sprint1_subject2,sprint,-0.17358441369582941,0.02781732431088282,0.043549513711289,0.00645545544102788,True
96652,0,11555,walk3_subject5,walk,-0.549193596693806,0.17659041799354494,1.0832684132005919,-0.013160587288439274,True
96666,0,1083,dance2_subject1,dance,-0.4978219557175284,-0.2875019614445445,0.0846113256807339,0.022632166743278503,True
96691,0,7915,sprint1_subject2,sprint,-0.2847267395632207,0.059155423283420994,0.2822536676774193,0.024130063131451607,True
96696,0,531,dance1_subject2,dance,0.038045718704832726,0.05502256686169002,0.011567533154796803,0.016813766211271286,True
96705,0,5644,fightAndSports1_subject4,fightAndSports,-0.13322840008040182,-0.11801837363027781,0.19684649314436112,0.018181197345256805,True
96720,0,5645,fightAndSports1_subject4,fightAndSports,-0.10115652566708229,-0.20825732339965838,0.21374820553068186,0.019649967551231384,True
96726,0,4383,fight1_subject2,fight,-0.06726250398902407,0.6031786787569028,0.20614686070130953,0.02610139176249504,True
96730,0,7699,run2_subject4,run,0.22842805013269085,-0.19723404841312409,0.976340159118359,0.015233618207275867,True
96738,0,7795,sprint1_subject2,sprint,0.008010648130814285,0.11062448572743712,0.0010800024028867483,0.011849537491798401,True
96768,0,7250,run2_subject1,run,0.045442678885974815,0.015728145416467665,0.001847174047430449,0.04207572340965271,True
96806,0,7518,run2_subject4,run,0.16697179076172006,0.032509114701120445,0.020563686495193315,0.042454734444618225,True
96807,0,697,dance1_subject3,dance,0.18053486429052396,0.09401005816855178,0.0038346406756723976,0.03628483787178993,True
96819,0,9176,walk1_subject5,walk,0.043155403995183764,0.4342046997740987,0.5930663641775883,0.028428953140974045,True
96864,0,7335,run2_subject1,run,0.055453223226308156,-0.19403781201734296,0.01337209067895151,0.018682561814785004,True
96887,0,628,dance1_subject3,dance,0.03747202583673073,0.07053060832703408,0.015563004416763178,0.011055344715714455,True
96923,0,289,dance1_subject1,dance,-0.21251476061668767,0.18077772024783795,0.5541929022253737,0.022125642746686935,True
96928,0,6524,jumps1_subject5,jumps,0.2681023998955045,-0.5175063877679099,1.500284014034561,0.009993663057684898,True
96929,0,7267,run2_subject1,run,0.02261202627727361,0.00667863199723187,0.003421186781151114,0.02228822559118271,True
96931,0,1213,dance2_subject2,dance,-0.17789990947038573,-0.012116711299047095,0.001981240413484098,0.016721563413739204,True
96951,0,11407,walk3_subject5,walk,0.11008696536835123,-0.07255771059397126,0.005758522005710897,0.0075232768431305885,True
96968,0,5201,fightAndSports1_subject1,fightAndSports,0.11911978272520324,-0.04204054376474732,0.006804524383941004,0.043074775487184525,True
96999,0,4466,fight1_subject2,fight,-0.6047481159595421,-0.12944049711037453,1.4056266957978192,0.004657639190554619,True
97066,0,5320,fightAndSports1_subject1,fightAndSports,0.0642013716148121,0.26575167768091307,0.05713745919338113,0.027502086013555527,True
97095,0,11028,walk3_subject3,walk,-0.1667434864386463,0.0352490652341908,0.19971962521946,0.021135050803422928,True
97104,0,2217,dance2_subject5,dance,0.08854116354384395,0.04295399161122683,0.004047832939210786,0.03975074738264084,True
97105,0,8314,sprint1_subject4,sprint,0.3522526568274797,0.2977385046824758,0.6390616603342512,0.008341571316123009,True
97173,0,5577,fightAndSports1_subject4,fightAndSports,-0.1126199799495166,-0.251584217010644,0.09746756836635011,0.03814004361629486,True
97174,0,5291,fightAndSports1_subject1,fightAndSports,-0.06599692754193671,0.18120345491987694,0.025998254167859412,0.031789232045412064,True
97176,0,5469,fightAndSports1_subject4,fightAndSports,0.2488139812652782,-4.1720106372624095e-05,0.0060400294545197636,0.04163682460784912,True
97203,0,5287,fightAndSports1_subject1,fightAndSports,-0.061292354195826314,0.14480228778548107,0.027858510579487638,0.032180748879909515,True
97237,0,9029,walk1_subject5,walk,0.11662459952141456,-0.0837896013671556,0.0062043917017359585,0.03358032926917076,True
97243,0,6706,run1_subject2,run,0.020041549154648338,0.06169975989615148,0.010497154859718626,0.019734300673007965,True
97261,0,2698,fallAndGetUp1_subject4,fallAndGetUp,0.07207012906330526,-0.08381170245979008,0.01018613345957814,0.028399135917425156,True
97313,0,6268,jumps1_subject2,jumps,-0.10218414136076497,0.04824407834168535,0.02109480968752642,0.03804324194788933,True
97352,0,6109,jumps1_subject2,jumps,0.08980633735869904,0.06452428535384429,0.04292826801553975,0.03621475771069527,True
97370,0,6662,run1_subject2,run,0.06146648510501463,-0.05556096227547417,0.0075446918435109365,0.030864886939525604,True
97462,0,10475,walk3_subject2,walk,-0.39609944393130175,0.042964069725081065,0.021382906526455258,0.022281549870967865,True
97484,0,8252,sprint1_subject4,sprint,0.18821541741168904,-0.2613607507133755,0.17156866361630058,0.018195226788520813,True
97488,0,5490,fightAndSports1_subject4,fightAndSports,0.09009647356608491,-0.03728138897221952,0.0013993872015435058,0.02826526388525963,True
97533,0,7420,run2_subject1,run,-0.014387478642642783,-0.16414961480768891,0.05006976870352968,0.03627139702439308,True
97551,0,4217,fight1_subject2,fight,0.09815376733632274,0.02761345243696507,0.006871661250499247,0.03757842257618904,True
97570,0,6717,run1_subject2,run,-0.2673683704635308,-0.03287963495900073,0.008272225129480287,0.02075364999473095,True
97635,0,4824,fight1_subject5,fight,0.26940359767330113,-0.012365630715642582,0.007289710737047244,0.01162825245410204,True
97659,0,3037,fallAndGetUp1_subject5,fallAndGetUp,0.22201438090297368,0.08798713107423634,0.0055017942393116,0.012673347257077694,True
97692,0,401,dance1_subject2,dance,-0.008767327465222841,0.08556719757641727,0.0027802836383710636,0.04277566075325012,True
97698,0,8847,walk1_subject2,walk,-0.2205936653712386,-0.1712303061720909,0.15902038825767315,0.004632771946489811,True
97705,0,10307,walk3_subject1,walk,-0.03328887496814113,-0.1631300887456601,0.0848368937022431,0.022448409348726273,True
97715,0,4609,fight1_subject3,fight,-0.13877801715065102,0.040779953286127484,0.15586390302914213,0.021429847925901413,True
97731,0,6054,jumps1_subject2,jumps,-0.06668600382222235,0.1383658486562404,0.009308609676752875,0.035201624035835266,True
97736,0,6788,run1_subject2,run,-0.23024592786224443,-0.10297903661905002,0.16126683679192957,0.04238499328494072,True
97738,0,3962,fallAndGetUp3_subject1,fallAndGetUp,0.1420165373378102,-0.02610266789008997,0.0018062326384796115,0.036736391484737396,True
97744,0,1684,dance2_subject3,dance,0.22929150381392546,0.06564874482287303,0.011650969549876272,0.04313097521662712,True
97772,0,8233,sprint1_subject4,sprint,-0.21974392964979297,-0.07775048942080363,0.07423909518000699,0.036947522312402725,True
97782,0,5500,fightAndSports1_subject4,fightAndSports,0.06370575709997199,-0.11557675747514745,0.0007875035441469965,0.031120412051677704,True
97790,0,5576,fightAndSports1_subject4,fightAndSports,-0.1720606514283885,-0.27537643038723103,0.09773665179437015,0.03687583655118942,True
97794,0,5678,fightAndSports1_subject4,fightAndSports,-0.6667497846469672,0.1342440213305949,0.4186354996405516,-0.015212498605251312,True
97850,0,6823,run1_subject2,run,-0.41118360028433876,-0.051063632688821185,0.32287679930140584,0.03791772574186325,True
97854,0,6343,jumps1_subject5,jumps,0.04203276716517024,-0.10674500526638632,0.0063314738053383765,0.01945715770125389,True
97906,0,8047,sprint1_subject2,sprint,-0.3871263748994572,-0.4205950101129575,0.5868543531478009,0.015679385513067245,True
97913,0,8129,sprint1_subject4,sprint,0.2424658192939679,-0.042992838755219726,0.01025013266205557,0.04363380745053291,True
97923,0,2849,fallAndGetUp1_subject4,fallAndGetUp,0.19655921056908218,-0.045084623797252206,0.012622130174911457,0.03865056484937668,True
97944,0,4211,fight1_subject2,fight,-0.0628319198329352,0.05590855589930893,0.005205837277477151,0.024016715586185455,True
97967,0,3143,fallAndGetUp1_subject5,fallAndGetUp,-0.022533637469368033,-0.02804754731041349,0.0035171195031457794,0.02987823262810707,True
97983,0,7156,run1_subject5,run,-0.17887299877684812,-0.48050047788459427,0.565323426228916,0.02314690314233303,True
97987,0,2855,fallAndGetUp1_subject4,fallAndGetUp,0.17319213887435947,-0.007135190103995181,0.009648956600284659,0.03409864008426666,True
97996,0,4220,fight1_subject2,fight,0.008025428280086675,0.13463696112434986,0.006928727585962976,0.0364098958671093,True
98003,0,5869,jumps1_subject1,jumps,-0.3744285853727777,0.1863242010085132,0.5246994046358816,0.01212549488991499,True
98017,0,5780,jumps1_subject1,jumps,0.14511604947615642,0.03986241798231103,0.019983240895687707,0.029670212417840958,True
98049,0,7917,sprint1_subject2,sprint,-0.1390738476361755,0.060727049959708956,0.28303591828068303,0.029592953622341156,True
98069,0,5498,fightAndSports1_subject4,fightAndSports,0.09319476231707961,-0.10704441801872204,0.0011261002840137707,0.037058036774396896,True
98094,0,1693,dance2_subject3,dance,0.14980308027071665,0.015333700521852914,0.008600856343032322,0.03270091116428375,True
98111,0,5485,fightAndSports1_subject4,fightAndSports,0.027207098792083325,-0.018839112803107287,0.002287065219684748,0.04542725160717964,True
98112,0,8242,sprint1_subject4,sprint,-0.26706641542454984,-0.32198082301755987,0.10677984076371244,0.02591138891875744,True
98122,0,7044,run1_subject5,run,-0.016783491143215156,-0.069834881543378,0.42972899821403504,0.014867032878100872,True
98161,0,1313,dance2_subject2,dance,0.07387813299709046,0.1589724548655412,0.0030565476798427773,0.029938679188489914,True
98193,0,638,dance1_subject3,dance,0.1509674780605349,0.03656934091472958,0.007850720592217102,0.03982601687312126,True
98209,0,8344,sprint1_subject4,sprint,0.08208294580823963,0.2009145125979159,0.1756649276688984,0.011767418123781681,True
98279,0,456,dance1_subject2,dance,0.003738365160170422,0.007086141467363033,0.01015385724686607,0.025073301047086716,True
98297,0,7329,run2_subject1,run,-0.21170792164974492,-0.32974726553228473,0.006282595226170557,0.0244794599711895,True
98298,0,6529,jumps1_subject5,jumps,-0.14247961854876173,0.35153206935530973,1.4651816691411572,0.00011578807607293129,True
98379,0,10072,walk2_subject4,walk,-0.4314717483421523,-0.18549117353960842,0.045913992337253164,0.009723187424242496,True
98380,0,441,dance1_subject2,dance,0.07940816486168159,0.16272575890673383,0.013040812964812848,0.03859218582510948,True
98395,0,5777,jumps1_subject1,jumps,0.17238157401773557,-0.06495456341855022,0.014377597774477056,0.03363484516739845,True
98408,0,4581,fight1_subject3,fight,0.08965445480816436,-0.07055768282057023,0.012813417565515229,0.038847729563713074,True
98484,0,2647,fallAndGetUp1_subject1,fallAndGetUp,0.23782328397148908,0.6428042541386149,0.8139850554354598,-0.030949799343943596,True
98516,0,7326,run2_subject1,run,-0.2535599926290719,-0.3373530181938715,0.010515042655470758,0.03514990210533142,True
98557,0,5083,fightAndSports1_subject1,fightAndSports,0.07615917127245345,0.2015579226890159,11.011221767887971,0.005146857816725969,True
98567,0,5675,fightAndSports1_subject4,fightAndSports,-0.7489772284991247,0.2611946531118563,0.4185684469808203,-0.0065918173640966415,True
98584,0,793,dance1_subject3,dance,-0.16627409069368995,-0.2340447916145505,0.09091182215877697,0.039380863308906555,True
98595,0,4655,fight1_subject3,fight,0.20793175788686952,0.35833173634997584,0.47461190697081834,0.022640421986579895,True
98598,0,5193,fightAndSports1_subject1,fightAndSports,-0.05903166953265208,-0.04029995304076272,0.009272941493699378,0.01849692314863205,True
98606,0,1665,dance2_subject3,dance,0.2659581723138929,0.023818515523323307,0.010902315423617097,0.02159898169338703,True
98620,0,5714,jumps1_subject1,jumps,0.1103043251091147,-0.08762776304116952,0.008396768679044821,0.04245413467288017,True
98669,0,6114,jumps1_subject2,jumps,-0.012343101371509535,-0.05569760156021978,0.06293256587965486,0.03455282747745514,True
98673,0,9818,walk2_subject3,walk,-0.11546128076634964,-0.026196452469563255,0.010482337404627059,0.03346146270632744,True
98687,0,2818,fallAndGetUp1_subject4,fallAndGetUp,0.0709147065382265,-0.020896545349340306,0.010119587608384254,0.04085327312350273,True
98693,0,4162,fallAndGetUp3_subject1,fallAndGetUp,-0.2578802448539714,0.13638911941110243,0.7760718229480134,0.0057759881019592285,True
98718,0,5567,fightAndSports1_subject4,fightAndSports,-0.013189752131193864,-0.20432305889545282,0.07227756442821696,0.042151208966970444,True
98725,0,7983,sprint1_subject2,sprint,-0.05615358252103686,0.2528183366542951,0.5873685771424154,0.017514968290925026,True
98744,0,376,dance1_subject2,dance,0.03323447060214167,0.13122239813400682,0.09712803046565811,0.03981002792716026,True
98750,0,8227,sprint1_subject4,sprint,-0.6586627335809058,0.15543959125747175,0.052115361728568184,0.023055478930473328,True
98757,0,10198,walk3_subject1,walk,0.15502639011316388,-0.06799499035422159,0.00436992025523363,0.031941670924425125,True
98854,0,5632,fightAndSports1_subject4,fightAndSports,0.06707933289391459,-0.3071514689749279,0.14648667882436311,0.03608713671565056,True
98877,0,69,dance1_subject1,dance,0.12620115745831662,-0.10764094781891817,0.005786220726390296,0.03347504884004593,True
98887,0,2601,fallAndGetUp1_subject1,fallAndGetUp,-0.2560499796132206,-0.2955654651930362,0.33365957825052733,0.03141916170716286,True
98914,0,8849,walk1_subject2,walk,-0.08452594081675939,-0.15052348833552606,0.12383439840469401,0.018918506801128387,True
98916,0,5581,fightAndSports1_subject4,fightAndSports,-0.04118123367463288,-0.2877400504282164,0.08623829179932133,0.03357568755745888,True
98957,0,7859,sprint1_subject2,sprint,-0.029483891752678505,0.0810738710821669,0.01375157767223651,0.026289071887731552,True
99020,0,5380,fightAndSports1_subject1,fightAndSports,0.0011346914137975413,0.11922437012241119,0.02378373587300802,0.03890202194452286,True
99058,0,5502,fightAndSports1_subject4,fightAndSports,0.15697896985929255,-0.013864917469345442,0.0009415384438555498,0.029503323137760162,True
99087,0,5373,fightAndSports1_subject1,fightAndSports,0.07532933077135083,0.06722103968322346,0.021871540554171887,0.0341418981552124,True
99109,0,3070,fallAndGetUp1_subject5,fallAndGetUp,0.15250033104968985,-0.1046996393993039,0.007328452840255614,0.03533589094877243,True
99114,0,6075,jumps1_subject2,jumps,0.015815388728170836,0.08725124837596766,0.010140478595637431,0.04040488228201866,True
99122,0,7785,sprint1_subject2,sprint,-0.28237358477000774,-0.03049799030979556,0.007605824551873635,0.011395896784961224,True
99124,0,11444,walk3_subject5,walk,0.0932630460484662,-0.1569148316966546,0.006277172675656295,0.02706044912338257,True
99133,0,10966,walk3_subject3,walk,-0.1032300131618,-0.2763952777591973,0.4386724185342552,0.02104775235056877,True
99145,0,6180,jumps1_subject2,jumps,0.04942945678267038,0.016118936392449948,0.02631010547563937,0.03743411600589752,True
99171,0,7952,sprint1_subject2,sprint,-0.0505417300780369,-0.2803425884705806,0.47412333647058813,0.013753588311374187,True
99192,0,6708,run1_subject2,run,-0.04772797233329159,0.14952571592474423,0.008819779126599037,0.028325486928224564,True
99202,0,3992,fallAndGetUp3_subject1,fallAndGetUp,0.0544536274171159,-0.04080222444368593,0.033582776921527,0.033686548471450806,True
99210,0,7960,sprint1_subject2,sprint,-0.1493592302712429,-0.012991700562337671,0.4087927403748146,0.02440120279788971,True
99266,0,10160,walk2_subject4,walk,-0.07146230689494132,0.002871456979852986,0.24684917502478027,0.017756469547748566,True
99285,0,2571,fallAndGetUp1_subject1,fallAndGetUp,-0.2263906190822168,-0.13843168394949446,0.02532405122467072,0.006848239805549383,True
99302,0,2238,dance2_subject5,dance,0.1301851213046191,-0.009738621143610708,0.00603208622676186,0.0396498367190361,True
99308,0,11004,walk3_subject3,walk,-0.0009737914711156436,-0.30973071281633974,0.28343105312135747,0.034252624958753586,True
99326,0,5193,fightAndSports1_subject1,fightAndSports,0.18274104302740826,0.036908242043131555,0.009272941493699378,0.0360703282058239,True
99340,0,2350,dance2_subject5,dance,0.04798987425773044,-0.1761979765629014,0.10225145214283324,0.02760567143559456,True
99504,0,7811,sprint1_subject2,sprint,0.012104094436472996,0.07139593371780348,0.01071863480220756,0.006366221699863672,True
99549,0,9177,walk1_subject5,walk,-0.06492238087456824,0.3280181240885936,0.5914848911757622,0.022659771144390106,True
99556,0,6132,jumps1_subject2,jumps,-0.1677141957129548,0.09036322127003163,0.0700312739202234,0.016859382390975952,True
99562,0,9850,walk2_subject3,walk,0.05196740933049077,-0.07625597912799549,0.10792351107595484,0.029152313247323036,True
99573,0,3235,fallAndGetUp1_subject5,fallAndGetUp,-0.12065196416179666,0.1752874083493144,0.8493156633651524,0.03017095848917961,True
99622,0,8186,sprint1_subject4,sprint,0.0391842115389674,-0.04603211715132663,0.007606569705151627,0.03330667316913605,True
99689,0,4659,fight1_subject3,fight,-0.08137027802028722,0.08065066249538419,0.49020573569235854,-0.0024717184714972973,True
99708,0,11754,walk4_subject1,walk,0.030958984057722398,-0.00748212928795137,0.00012369411062934332,0.04184601455926895,True
