motion,family,global_frame,motion_frame,pc1,pc2,sample_count
run2_subject4,run,7570,95,0.1600223894769281,-0.01862409368975776,21
run2_subject4,run,7573,98,0.1735815987745419,-0.006288877235131151,20
run2_subject4,run,7575,100,0.18292925329185322,-0.009368707173938725,25
run2_subject4,run,7578,103,0.19295865436107942,-0.02684781257684767,21
run2_subject4,run,7580,105,0.18617800150310537,-0.00038348869382584874,15
run2_subject4,run,7583,108,0.17430555985071394,-0.019551677455551288,18
run2_subject4,run,7585,110,0.23374475931642835,0.04351279919808948,26
run2_subject4,run,7588,113,0.32135065907418625,0.12589013080020933,20
run2_subject4,run,7590,115,0.22669611176817797,0.2670113896295765,17
run2_subject4,run,7593,118,-0.12401795381231434,0.5092257042023536,19
run2_subject4,run,7595,120,-0.3058833974647557,0.44875816704291477,26
run2_subject4,run,7598,123,-0.6176222497351569,0.16769178963322298,16
run2_subject4,run,7600,125,-0.6391395646365959,0.04953644396570384,21
run2_subject4,run,7603,128,-0.4163393190862431,-0.15696832813421924,21
run2_subject4,run,7605,130,-0.10723940383891975,-0.26605821008110614,27
run2_subject4,run,7608,133,-0.062290946135581074,-0.32658818121221034,23
run2_subject4,run,7610,135,-0.16801867929517922,-0.28245625294328086,19
run2_subject4,run,7613,138,-0.17388737457733655,-0.11984694415321455,23
run2_subject4,run,7615,140,-0.24999516499585744,-0.1321503624500702,26
run2_subject4,run,7618,143,-0.39390486718749057,-0.14052270522386395,31
run2_subject4,run,7620,145,-0.39288030381186145,-0.03793852441094009,24
run2_subject4,run,7623,148,-0.052691301950280225,-0.38177318265108695,30
run2_subject4,run,7625,150,-0.01264460144349263,-0.2656057763858899,16
run2_subject4,run,7628,153,-0.02450656099005664,0.06707298558643465,14
run2_subject4,run,7630,155,-0.001132663879029461,0.1611206830043717,20
run2_subject4,run,7633,158,0.026212171827725478,-0.06254952242398254,17
run2_subject4,run,7635,160,-0.17434870174409617,-0.24824986791912884,15
run2_subject4,run,7638,163,-0.46691862798923733,-0.21595000538173104,15
run2_subject4,run,7640,165,-0.3561030864858932,-0.0033119396192725706,19
run2_subject4,run,7643,168,-0.012266452143727631,0.45437117510726155,20
run2_subject4,run,7645,170,0.27123273722415564,0.600527765317356,24
run2_subject4,run,7648,173,0.48172856400083247,0.3756827506572775,14
run2_subject4,run,7650,175,0.6406477845882381,0.2939307556075912,15
run2_subject4,run,7653,178,0.5514540139476559,0.07021499967762976,13
run2_subject4,run,7655,180,0.32645822151408743,-0.06642299811953221,18
run2_subject4,run,7658,183,-0.1642783733866816,-0.3267944721182636,15
run2_subject4,run,7660,185,-0.5335294860612676,-0.36895384889628063,19
run2_subject4,run,7663,188,-0.7908878100368275,-0.24219151481057583,18
run2_subject4,run,7665,190,-0.26177492549272174,0.3442994815633176,12
run2_subject4,run,7668,193,-0.11489631648870545,0.4632981551196855,19
run2_subject4,run,7670,195,-0.3963764849683404,-0.08901274612393228,21
run2_subject4,run,7673,198,-0.09563178407162029,-0.39047817558093734,34
run2_subject4,run,7675,200,-0.32741066030716104,-0.26106890803411475,26
run2_subject4,run,7678,203,-0.39626417790328,-0.5523057726794596,42
run2_subject4,run,7680,205,-0.48147062318820677,-0.4720926613469192,40
run2_subject4,run,7683,208,-0.38507855163085436,-0.14196686481681425,31
run2_subject4,run,7685,210,-0.21813232175267694,0.016255290023715813,43
run2_subject4,run,7688,213,0.11943640118477827,0.15124291483574934,43
run2_subject4,run,7690,215,0.2931007987619101,0.1387777448892617,39
run2_subject4,run,7693,218,0.0745995568579783,0.09460531434488526,39
run2_subject4,run,7695,220,-0.10690515371170711,0.018401095234205328,42
run2_subject4,run,7698,223,0.3629014126474846,-0.18526578925654602,31
run2_subject4,run,7700,225,-0.26250649212615296,-0.10366316321068741,35
run2_subject4,run,7703,228,-0.184022760803224,0.3452878557364446,44
run2_subject4,run,7705,230,0.23274277244130456,0.7419879285906621,40
run2_subject4,run,7708,233,-0.031054020436285912,1.2468051886208018,33
run2_subject4,run,7710,235,-0.12459449813964427,1.2630042419951044,38
run2_subject4,run,7713,238,-0.6455556304615035,1.043656784969316,31
run2_subject4,run,7715,240,-0.869025165429735,0.4332543575400849,40
run2_subject4,run,7718,243,-0.6229741503783432,-0.6318938535602401,37
run2_subject4,run,7720,245,-1.0106498552324619,-0.7255102130528739,35
run2_subject4,run,7723,248,-0.8194071206305951,-0.4751202151990673,32
run2_subject4,run,7725,250,-0.2964044975067317,-0.4877993120416532,35
run2_subject4,run,7728,253,-0.03307895895957798,-0.1776263836222356,28
run2_subject4,run,7730,255,-0.02239408936802351,-0.18980377663677345,37
run2_subject4,run,7733,258,-0.27450866563750465,-0.37403103447328007,29
run2_subject4,run,7735,260,-0.25830748994536223,0.26162953452228643,31
run2_subject4,run,7738,263,-0.2019525128815754,1.0403101284875733,32
run2_subject4,run,7740,265,-0.3885354771871298,0.7031963906992047,46
run2_subject4,run,7743,268,0.1212479809757334,0.10898631850771631,26
run2_subject4,run,7745,270,-0.057568559542651415,0.10967826136588361,39
run2_subject4,run,7748,273,-0.05422404820451718,0.5074726006435806,32
run2_subject4,run,7750,275,-0.014235720866640433,0.7368142922159613,33
run2_subject4,run,7753,278,-0.29421118016787023,0.6430170254583004,26
run2_subject4,run,7755,280,-0.7338742413474482,0.32173552840486425,37
run2_subject4,run,7758,283,-0.7624344181761618,-0.6885570650239168,38
run2_subject4,run,7760,285,-0.8772621206799939,-0.7112541641090521,25
run2_subject4,run,7763,288,-0.306790815576271,-0.25091287944774504,44
run2_subject4,run,7765,290,0.10196838176625983,-0.2027499602685876,40
run2_subject4,run,7768,293,-0.20231437044783854,-0.21940685699866247,39
run2_subject4,run,7770,295,-0.783954675097665,-0.1426866012073868,39
run2_subject4,run,7773,298,-0.914169667270889,0.24123955195873953,39
walk1_subject1,walk,8372,0,-0.2838659482751674,0.15449076645690435,24
walk1_subject1,walk,8375,3,0.16505794679640745,-0.12052381582661222,26
walk1_subject1,walk,8377,5,0.23717718116728076,-0.08808239277339931,25
walk1_subject1,walk,8380,8,0.27796695198565163,-0.0436892939454101,28
walk1_subject1,walk,8382,10,0.29266515232826407,-0.03707085394981122,21
walk1_subject1,walk,8385,13,0.2973902445312515,-0.028196499794976636,19
walk1_subject1,walk,8387,15,0.24041968887217993,-0.03571835631862446,19
walk1_subject1,walk,8390,18,0.22700643891251174,-0.03982662558222084,22
walk1_subject1,walk,8392,20,0.1983825206893483,-0.044039319436172605,15
walk1_subject1,walk,8395,23,0.1744299348305992,-0.025733572933198463,25
walk1_subject1,walk,8397,25,0.21183020271192093,-0.023789175940318045,19
walk1_subject1,walk,8400,28,0.18618094183991002,-0.038272273601056686,22
walk1_subject1,walk,8402,30,0.16954344259348098,-0.040792419507568504,24
walk1_subject1,walk,8405,33,0.15841191855336773,-0.020014976613352595,22
walk1_subject1,walk,8407,35,0.1205627090581232,-0.009551145313215971,15
walk1_subject1,walk,8410,38,0.09920805503904562,-0.02146522404173505,12
walk1_subject1,walk,8412,40,0.09995109468918786,-0.010691375956082987,20
walk1_subject1,walk,8415,43,0.11241907214361241,-0.018783332871996374,15
walk1_subject1,walk,8417,45,0.15057572418827464,0.005796743752371995,18
walk1_subject1,walk,8420,48,0.12940781667632748,-0.0033009720274528483,16
walk1_subject1,walk,8422,50,0.12752384610502343,0.012667436061855521,19
walk1_subject1,walk,8425,53,0.12547101606951952,-0.008633261171890873,31
walk1_subject1,walk,8427,55,0.1383715402097582,0.002626740770061661,17
walk1_subject1,walk,8430,58,0.1341981015299582,-0.0043339736898733525,29
walk1_subject1,walk,8432,60,0.14796264515846924,-0.016624983634970624,17
walk1_subject1,walk,8435,63,0.11669701024746257,0.006769960713513075,18
walk1_subject1,walk,8437,65,0.1107213359434184,0.003114154320522323,25
walk1_subject1,walk,8440,68,0.10975085706766446,0.000957051008183022,35
walk1_subject1,walk,8442,70,0.11890909597447738,0.008600280881779023,19
walk1_subject1,walk,8445,73,0.10446126609367648,0.007629297686368502,33
walk1_subject1,walk,8447,75,0.14683927654898168,-0.0038611413248237107,24
walk1_subject1,walk,8450,78,0.12826453401225024,-0.00219795994682599,25
walk1_subject1,walk,8452,80,0.13165087249991597,0.007333114926312271,21
walk1_subject1,walk,8455,83,0.1410132754016368,-0.004253850151889156,31
walk1_subject1,walk,8457,85,0.14086761656629632,-0.006539964678538341,33
walk1_subject1,walk,8460,88,0.13297917788265162,0.002501389323392725,17
walk1_subject1,walk,8462,90,0.142239728345719,2.6141669921011385e-05,16
walk1_subject1,walk,8465,93,0.14459295209294337,-0.011590295510916004,24
walk1_subject1,walk,8467,95,0.1502761893225572,0.0011600193834169735,21
walk1_subject1,walk,8470,98,0.12356920188345422,0.0005610066623602944,24
walk1_subject1,walk,8472,100,0.14993621540311441,0.00619038899079101,27
walk1_subject1,walk,8475,103,0.12315069136955803,-0.009765531051063044,30
walk1_subject1,walk,8477,105,0.1369344866392836,-0.0004959357126895977,30
walk1_subject1,walk,8480,108,0.14291213719651097,0.00839707910478756,21
walk1_subject1,walk,8482,110,0.1415685031243224,-0.008316572020102725,23
walk1_subject1,walk,8485,113,0.11911595892360116,-0.017893390501228044,32
walk1_subject1,walk,8487,115,0.19874708035936484,0.017469567189055724,26
walk1_subject1,walk,8490,118,0.2861686995532019,0.23942895995817065,33
walk1_subject1,walk,8492,120,0.12852505993333202,0.3601278436278924,27
walk1_subject1,walk,8495,123,-0.224172664706908,0.28660935081565575,27
walk1_subject1,walk,8497,125,-0.36668781545672935,0.1910839515820748,21
walk1_subject1,walk,8500,128,-0.5686301046596324,0.13165727662122312,18
walk1_subject1,walk,8502,130,-0.6460097487757672,0.12080381468704622,34
walk1_subject1,walk,8505,133,-0.4700227585553618,0.019904034229446754,21
walk1_subject1,walk,8507,135,-0.3286876641443516,-0.10659708443020458,36
walk1_subject1,walk,8510,138,-0.1418180633715144,-0.17355277237582628,32
walk1_subject1,walk,8512,140,-0.08328146166751553,-0.21110057590466588,25
walk1_subject1,walk,8515,143,-0.020620075285061434,-0.2313587822232503,19
walk1_subject1,walk,8517,145,0.006233856323465042,-0.23095946418559976,39
walk1_subject1,walk,8520,148,-0.07204224680706185,-0.20699140784443976,27
walk1_subject1,walk,8522,150,-0.11707965641305491,-0.21762113254615656,3
walk1_subject1,walk,8525,153,-0.026613415094124456,-0.21004838407275195,4
walk1_subject1,walk,8527,155,0.15841200334984581,-0.22694474562868447,8
walk1_subject1,walk,8530,158,0.2739221155265486,-0.15364407839409522,4
walk1_subject1,walk,8532,160,0.23765675756348986,-0.14402350772954098,8
walk1_subject1,walk,8535,163,0.13759399971593098,-0.08548745521727771,8
walk1_subject1,walk,8537,165,0.014301396392831933,-0.08683070417345844,6
walk1_subject1,walk,8540,168,0.03932424178033457,-0.046222244318264466,8
walk1_subject1,walk,8542,170,0.07847099479333368,-0.09687796309159603,3
walk1_subject1,walk,8545,173,0.04439340403852588,-0.016955024453152574,8
walk1_subject1,walk,8547,175,0.06812956178467437,-0.01898499585811355,17
walk1_subject1,walk,8550,178,0.031118876989840605,-0.034089367261081874,6
walk1_subject1,walk,8552,180,-0.045956685746487515,-0.043893949975170626,6
walk1_subject1,walk,8555,183,-0.2540538188205049,0.01732264388427955,6
walk1_subject1,walk,8557,185,-0.2809488973190513,-0.03601349778299223,11
walk1_subject1,walk,8560,188,-0.1882221619514606,-0.0805527288659549,12
walk1_subject1,walk,8562,190,-0.032152339203284294,-0.05266929141283622,5
walk1_subject1,walk,8565,193,0.12510241826315915,-0.14880125285176043,4
walk1_subject1,walk,8567,195,0.1441525000503549,-0.14105910664235138,9
walk1_subject1,walk,8570,198,0.29920590439834494,-0.15720369479054613,3
walk1_subject1,walk,8572,200,0.18235628286383304,-0.15914903016886606,12
walk1_subject1,walk,8575,203,0.04586479295268972,-0.18562743001476312,13
walk1_subject1,walk,8577,205,-0.03623973319638369,-0.22353714393684487,16
walk1_subject1,walk,8580,208,-0.046857775472810274,-0.16224826166956158,17
walk1_subject1,walk,8582,210,-0.016459301712506882,-0.08656238784810855,18
walk1_subject1,walk,8585,213,-0.0340125621204372,-0.04345378972751146,12
walk1_subject1,walk,8587,215,-0.07890232438582194,-0.03283104126394938,8
walk1_subject1,walk,8590,218,-0.22883328830061891,-0.16397219480423494,10
walk1_subject1,walk,8592,220,-0.25937928366425966,-0.027740402913093022,13
walk1_subject1,walk,8595,223,-0.3921141153323235,0.18737570888642782,22
walk1_subject1,walk,8597,225,-0.37800844908398085,0.251708710702767,14
walk1_subject1,walk,8600,228,-0.20503222485283332,0.2914798018161664,13
walk1_subject1,walk,8602,230,0.003473874038488242,0.2499359075931032,5
walk1_subject1,walk,8605,233,0.15335125619368786,-0.06427184363264095,13
walk1_subject1,walk,8607,235,0.13276549766042828,0.018137958669491958,9
walk1_subject1,walk,8610,238,0.23513944056271602,-0.06382932442282443,15
walk1_subject1,walk,8612,240,0.17236324217346483,-0.0907605579870138,16
walk1_subject1,walk,8615,243,0.15464802891649332,-0.03737552066556773,8
walk1_subject1,walk,8617,245,0.0720856470419895,-0.011338094871284385,11
walk1_subject1,walk,8620,248,0.019931624121092402,-0.05235317848685392,19
walk1_subject1,walk,8622,250,-0.07019244831002176,-0.07250716545369498,12
walk1_subject1,walk,8625,253,0.020920123846023764,-0.05578334217146046,16
walk1_subject1,walk,8627,255,-0.03304814500182976,-0.0798893054243563,11
walk1_subject1,walk,8630,258,-0.2126652589079618,-0.396633742881653,18
walk1_subject1,walk,8632,260,-0.2916995931858886,-0.4260803686793818,10
walk1_subject1,walk,8635,263,-0.34326282704257194,-0.2974264583275853,13
walk1_subject1,walk,8637,265,-0.24255333079614289,-0.14273674541755896,11
walk1_subject1,walk,8640,268,0.014732494307221802,0.12531786143511692,15
walk1_subject1,walk,8642,270,0.16167544858994654,0.07143780724273388,24
walk1_subject1,walk,8645,273,0.23067977044903704,-0.03376733304925343,17
walk1_subject1,walk,8647,275,0.22028708537576552,-0.1426361080470228,14
walk1_subject1,walk,8650,278,0.20607653246388274,-0.2556156282093238,10
walk1_subject1,walk,8652,280,0.16867427948718455,-0.25671763728269664,12
walk1_subject1,walk,8655,283,0.088973461854001,-0.25324639453557946,19
walk1_subject1,walk,8657,285,0.050210639032010854,-0.24278577205349364,13
walk1_subject1,walk,8660,288,-0.1252270596732052,-0.24085297604778566,15
walk1_subject1,walk,8662,290,-0.2862330277729944,-0.21630696850390418,22
walk1_subject1,walk,8665,293,-0.3435899584781614,-0.030138959262070955,25
walk1_subject1,walk,8667,295,-0.25308191301057803,0.17183537948170627,22
walk1_subject1,walk,8670,298,-0.28446690445889766,0.2764546236272587,17
walk1_subject2,walk,8671,0,-0.25745331942576644,0.0408554584941049,29
walk1_subject2,walk,8674,3,-0.009136447365413497,-0.07923833836876133,30
walk1_subject2,walk,8676,5,-0.07130139565900998,-0.07066050646419793,20
walk1_subject2,walk,8679,8,-0.1143795345155007,-0.04173315854959378,34
walk1_subject2,walk,8681,10,-0.13221494861668234,-0.021500771615719082,24
walk1_subject2,walk,8684,13,-0.08749811921941664,-0.02417784617755815,25
walk1_subject2,walk,8686,15,-0.08260132250694796,0.026065669277765244,28
walk1_subject2,walk,8689,18,-0.026825779986786577,0.030209863387315922,31
walk1_subject2,walk,8691,20,-0.008352248265753627,0.033328604550227986,24
walk1_subject2,walk,8694,23,-0.021120817859582815,0.046848689576826794,21
walk1_subject2,walk,8696,25,-0.010129524979349531,0.06479678786636807,26
walk1_subject2,walk,8699,28,0.0253431806621158,0.04526214499518599,19
walk1_subject2,walk,8701,30,0.005358587102280572,0.0511084077816205,18
walk1_subject2,walk,8704,33,0.05631791897612169,0.04562251317699563,19
walk1_subject2,walk,8706,35,0.038190536226839,0.03769159660801309,18
walk1_subject2,walk,8709,38,0.020799371553244468,0.04635133418341228,26
walk1_subject2,walk,8711,40,0.010622893726245626,0.052109763006156135,33
walk1_subject2,walk,8714,43,-0.010561481181870835,0.029398466912197205,24
walk1_subject2,walk,8716,45,-0.01181996255100288,0.05707931611112763,23
walk1_subject2,walk,8719,48,0.04712827414812666,0.05594074751056012,22
walk1_subject2,walk,8721,50,0.05763533304660931,0.04731727246870439,18
walk1_subject2,walk,8724,53,0.05745749663399992,0.036311585267703936,7
walk1_subject2,walk,8726,55,0.02077242964332239,0.08648478530230957,12
walk1_subject2,walk,8729,58,-0.005751967140048072,0.03911979962525139,12
walk1_subject2,walk,8731,60,-0.013644941208818488,0.025441366969673765,13
walk1_subject2,walk,8734,63,0.031735980808909874,0.052613073456652885,10
walk1_subject2,walk,8736,65,0.020768372215144666,0.03307797414578121,7
walk1_subject2,walk,8739,68,0.05706535767231294,0.07771615298785733,10
walk1_subject2,walk,8741,70,0.07185237135477268,0.045923825633726705,13
walk1_subject2,walk,8744,73,0.07610095363872987,0.0848427065541402,16
walk1_subject2,walk,8746,75,0.09126175906628611,0.06339340227493243,10
walk1_subject2,walk,8749,78,0.07332953256633204,0.06645055481818615,11
walk1_subject2,walk,8751,80,0.04669220711994176,0.07024846370479221,12
walk1_subject2,walk,8754,83,0.047251067919610555,0.057348987590677095,14
walk1_subject2,walk,8756,85,0.035618355694605364,0.07260260057403126,10
walk1_subject2,walk,8759,88,0.014112774601103885,0.04309555788162526,11
walk1_subject2,walk,8761,90,0.025555615778517875,0.059291828965296986,11
walk1_subject2,walk,8764,93,-0.009346763512301608,0.03534391128397829,10
walk1_subject2,walk,8766,95,0.0076641307283489436,0.0451139549373073,13
walk1_subject2,walk,8769,98,-0.01764488452652422,0.05618974819068197,7
walk1_subject2,walk,8771,100,0.036327305863735164,0.07615473440295242,28
walk1_subject2,walk,8774,103,0.03668456543234739,0.06646503712493228,38
walk1_subject2,walk,8776,105,0.0404635722193193,0.07575340422030082,30
walk1_subject2,walk,8779,108,0.01486827177518089,0.04946462923747631,29
walk1_subject2,walk,8781,110,0.04319221521122074,0.03906146301088585,31
walk1_subject2,walk,8784,113,0.06670307593958454,0.016441044357663248,25
walk1_subject2,walk,8786,115,0.016007398869294146,-0.01330581398305681,24
walk1_subject2,walk,8789,118,-0.014262532113474244,-0.05947408858572892,32
walk1_subject2,walk,8791,120,-0.038223741356215514,-0.09292585224933282,32
walk1_subject2,walk,8794,123,-0.055105305543161995,-0.10109263031100187,44
walk1_subject2,walk,8796,125,-0.09469916747163287,-0.11820690559743952,30
walk1_subject2,walk,8799,128,-0.0667320975868219,-0.08595204646341192,35
walk1_subject2,walk,8801,130,-0.00180342066750791,-0.0845770970143386,34
walk1_subject2,walk,8804,133,-0.002814893943393234,-0.18454730893981797,32
walk1_subject2,walk,8806,135,-0.07987169807386846,-0.2992298545831545,35
walk1_subject2,walk,8809,138,-0.06967233467765417,-0.2111070933227811,32
walk1_subject2,walk,8811,140,-0.023967114487963237,0.014614700098697378,35
walk1_subject2,walk,8814,143,0.03917710699364458,0.31115160457542446,26
walk1_subject2,walk,8816,145,0.07548877244059155,0.3444624773140253,29
walk1_subject2,walk,8819,148,0.05413939053929471,0.17309876887340292,35
walk1_subject2,walk,8821,150,0.025225127101377868,0.07696935150151489,42
walk1_subject2,walk,8824,153,-0.1664522635783372,-0.1635818900347116,37
walk1_subject2,walk,8826,155,-0.22404574094827187,-0.24100758080131712,51
walk1_subject2,walk,8829,158,0.32146991716903583,0.14567079256851773,34
walk1_subject2,walk,8831,160,0.5042560456041636,0.2097795308359872,35
walk1_subject2,walk,8834,163,-0.18714490890632038,-0.1394747309143759,40
walk1_subject2,walk,8836,165,-0.668835260703119,-0.2644239993598554,44
walk1_subject2,walk,8839,168,-0.607994385472456,-0.024319476814377655,43
walk1_subject2,walk,8841,170,-0.48815045452455846,0.18076280672659756,39
walk1_subject2,walk,8844,173,-0.3350087188508466,0.09461787068104273,38
walk1_subject2,walk,8846,175,-0.22351431021566087,-0.09243084468300311,37
walk1_subject2,walk,8849,178,-0.17416089589035907,-0.13945386737252893,42
walk1_subject2,walk,8851,180,-0.12666177615717358,-0.1457192218210991,40
walk1_subject2,walk,8854,183,-0.040152984860622076,0.09308102556861475,35
walk1_subject2,walk,8856,185,0.03978659642596742,0.3739400142229554,40
walk1_subject2,walk,8859,188,0.29949592417399806,0.2180632349193614,43
walk1_subject2,walk,8861,190,0.15719741156159017,0.06387198227390531,35
walk1_subject2,walk,8864,193,0.20686521275356,0.022618545192692213,34
walk1_subject2,walk,8866,195,0.30165521406245,0.04941275806437681,43
walk1_subject2,walk,8869,198,0.2362157452602117,0.038012165364817566,39
walk1_subject2,walk,8871,200,0.17476621869760467,-0.020869724192441708,43
walk1_subject2,walk,8874,203,0.12486850213448655,-0.19788449169233277,36
walk1_subject2,walk,8876,205,0.088615905863831,-0.21477182887495405,36
walk1_subject2,walk,8879,208,0.030550623600042816,0.07742867872416029,40
walk1_subject2,walk,8881,210,0.16509443345853522,0.2349737160489806,32
walk1_subject2,walk,8884,213,-0.005200154148009409,-0.012671245268460637,48
walk1_subject2,walk,8886,215,-0.005688675555643021,-0.19386988463803578,41
walk1_subject2,walk,8889,218,-0.005698174036606635,-0.37835563195040256,43
walk1_subject2,walk,8891,220,-0.03583869958924579,-0.36921974956857473,51
walk1_subject2,walk,8894,223,-0.24907307700975168,-0.009614508222196394,39
walk1_subject2,walk,8896,225,-0.45434985172425557,0.32170136203527655,48
walk1_subject2,walk,8899,228,-0.3605345863201017,0.2749266876091107,47
walk1_subject2,walk,8901,230,-0.11196890951041971,-0.04864045302959997,33
walk1_subject2,walk,8904,233,-0.2718922780991328,-0.3322306404475704,40
walk1_subject2,walk,8906,235,-0.387807013739108,-0.33298141303263706,40
walk1_subject2,walk,8909,238,-0.2886448852963535,-0.28501309613555936,48
walk1_subject2,walk,8911,240,-0.06650462387536665,-0.27628349882272085,32
walk1_subject2,walk,8914,243,0.11684829611827666,0.04742821622333973,56
walk1_subject2,walk,8916,245,0.23112241912923198,-0.02150486049985112,34
walk1_subject2,walk,8919,248,0.559995524817064,-0.186524421038776,47
walk1_subject2,walk,8921,250,0.38939615817848783,-0.10665477228497902,21
walk1_subject2,walk,8924,253,0.23920100397363686,-0.10309141937570067,18
walk1_subject2,walk,8926,255,0.2574343962122432,-0.08600065480606907,24
walk1_subject2,walk,8929,258,0.29457262304772924,0.12917270849528387,23
walk1_subject2,walk,8931,260,0.2162734885857996,0.19524604718387864,29
walk1_subject2,walk,8934,263,0.13198352872813718,0.14788654243450228,30
walk1_subject2,walk,8936,265,0.13530980269900203,0.07076137880008382,31
walk1_subject2,walk,8939,268,0.01525647659484954,-0.12644689959102612,18
walk1_subject2,walk,8941,270,-0.16898655814227764,-0.23693979473263968,36
walk1_subject2,walk,8944,273,-0.33035008679409106,-0.2817684487164609,20
walk1_subject2,walk,8946,275,-0.22702083638419474,-0.252513649654818,24
walk1_subject2,walk,8949,278,-0.30192044583398436,-0.17114670998223155,20
walk1_subject2,walk,8951,280,-0.648806068474485,-0.1793649729300846,20
walk1_subject2,walk,8954,283,-0.3471834552887651,-0.11554436719903385,20
walk1_subject2,walk,8956,285,0.15608766885810443,-0.03404281505426782,19
walk1_subject2,walk,8959,288,0.2815835539329111,0.16150261603546928,25
walk1_subject2,walk,8961,290,0.3223057726146256,0.2748924673317967,21
walk1_subject2,walk,8964,293,0.28674280980799205,0.3030365577395195,31
walk1_subject2,walk,8966,295,0.1981101844026921,0.2926649372682445,25
walk1_subject2,walk,8969,298,0.31068676786028676,0.3901933704372954,21
walk1_subject5,walk,8970,0,0.18924949114417625,0.14627131640287855,28
walk1_subject5,walk,8973,3,0.2633609529223939,-0.0725114872366065,42
walk1_subject5,walk,8975,5,0.26425308928005753,-0.06910595775146809,29
walk1_subject5,walk,8978,8,0.27104083760238185,-0.05094914729187573,42
walk1_subject5,walk,8980,10,0.26745971156082177,-0.07457564807720289,32
walk1_subject5,walk,8983,13,0.2547281470473651,-0.05111784097422738,31
walk1_subject5,walk,8985,15,0.2295966490293951,-0.061009384556300145,30
walk1_subject5,walk,8988,18,0.22707484092366426,-0.08424074281615349,43
walk1_subject5,walk,8990,20,0.23272542577430894,-0.06721235501116501,26
walk1_subject5,walk,8993,23,0.2117401812275094,-0.06337457244940412,37
walk1_subject5,walk,8995,25,0.20909948233149755,-0.05179690702671124,31
walk1_subject5,walk,8998,28,0.20077121725226915,-0.029922500588615838,28
walk1_subject5,walk,9000,30,0.18913199004187406,-0.061621382872573294,26
walk1_subject5,walk,9003,33,0.20097310255717127,-0.08383936603676909,25
walk1_subject5,walk,9005,35,0.1759505362836311,-0.05268940776138982,30
walk1_subject5,walk,9008,38,0.17225387788235275,-0.05313917005712581,31
walk1_subject5,walk,9010,40,0.1701852474618554,-0.05209709635497514,30
walk1_subject5,walk,9013,43,0.1896534079640121,-0.04691410568347806,25
walk1_subject5,walk,9015,45,0.1656530252421032,-0.0692376255293228,33
walk1_subject5,walk,9018,48,0.138464269844998,-0.06705775862592021,28
walk1_subject5,walk,9020,50,0.13076898097169048,-0.04619260206625711,21
walk1_subject5,walk,9023,53,0.13076793309849485,-0.04428117684383191,33
walk1_subject5,walk,9025,55,0.1692147077921795,-0.03188477073044747,30
walk1_subject5,walk,9028,58,0.17584353077984904,-0.02516992380715169,27
walk1_subject5,walk,9030,60,0.15895861400709593,-0.027075827670623453,24
walk1_subject5,walk,9033,63,0.17048710230305003,-0.05564360843555711,30
walk1_subject5,walk,9035,65,0.13959242174014722,-0.043966986924417244,29
walk1_subject5,walk,9038,68,0.14940021123878877,-0.03876018130715603,21
walk1_subject5,walk,9040,70,0.14289623632125453,-0.02397691868151833,27
walk1_subject5,walk,9043,73,0.14827662307163428,-0.032276773276686405,22
walk1_subject5,walk,9045,75,0.11621262525981763,-0.05921614518643147,21
walk1_subject5,walk,9048,78,0.12545837547308558,-0.025699900478168294,19
walk1_subject5,walk,9050,80,0.12726890895440335,-0.032100337238016904,21
walk1_subject5,walk,9053,83,0.09493606464894591,-0.061751710728288375,29
walk1_subject5,walk,9055,85,0.14098504847866974,-0.04275823191510946,23
walk1_subject5,walk,9058,88,0.13860448871467046,-0.04964029847789783,24
walk1_subject5,walk,9060,90,0.1629310830974441,-0.0122364866441102,16
walk1_subject5,walk,9063,93,0.18294687365149254,-0.02648772701825504,23
walk1_subject5,walk,9065,95,0.1734455428183359,-0.028575547205676573,30
walk1_subject5,walk,9068,98,0.14110629204338526,-0.04500364022069039,27
walk1_subject5,walk,9070,100,0.13801185732968335,-0.04353683425288128,6
walk1_subject5,walk,9073,103,0.12604392343154414,-0.059881673763320986,15
walk1_subject5,walk,9075,105,0.1172953984689436,-0.0020023258317571355,16
walk1_subject5,walk,9078,108,0.045332282193927285,0.10292632544962119,19
walk1_subject5,walk,9080,110,-0.03677967379132574,0.052703088404058435,13
walk1_subject5,walk,9083,113,-0.2114878557735524,-0.16761541539619992,13
walk1_subject5,walk,9085,115,-0.29727032704247774,-0.18629279530867243,11
walk1_subject5,walk,9088,118,-0.3462008598624454,-0.13844944491222622,10
walk1_subject5,walk,9090,120,-0.4083818885232419,-0.0917861648162621,15
walk1_subject5,walk,9093,123,-0.531598143372876,-0.08203291077777197,9
walk1_subject5,walk,9095,125,-0.5284874606737945,-0.05337033220427831,14
walk1_subject5,walk,9098,128,-0.3386354095459734,-0.04401384190928029,18
walk1_subject5,walk,9100,130,-0.08169562330239132,-0.14947262360814467,9
walk1_subject5,walk,9103,133,0.1725213721575951,-0.2750060956015766,9
walk1_subject5,walk,9105,135,0.2174308160363405,-0.24707551913827352,12
walk1_subject5,walk,9108,138,0.047637355414524477,-0.04650630617869775,12
walk1_subject5,walk,9110,140,-0.17174306378776288,-0.012354257507694748,7
walk1_subject5,walk,9113,143,-0.16278522600990172,-0.04508861460678462,13
walk1_subject5,walk,9115,145,-0.010782086803415733,-0.04527540345946013,12
