frame,video_time_s,root_x,root_y,root_z,joint_abs_mean,joint_vel_abs_mean,contact_count_after_forward
236,7.866666666666666,0.009051255027080093,0.005889899791337609,0.7958425806466084,0.2201950654641601,0.24585352228835275,0
237,7.9,0.009409378770036714,0.006395489978370663,0.7958121603740616,0.22082490815746578,0.24866492828820136,0
238,7.933333333333334,0.009756625266844213,0.0069231293310685095,0.7957807106270822,0.2218153377625363,0.26351008109136687,0
239,7.966666666666667,0.010082918374704816,0.007496167112371051,0.7957517512657064,0.22284783859381452,0.26536517451269026,0
240,8.0,0.010403037716179278,0.008082581350174343,0.7957235171163003,0.22403110284887545,0.25870993493741257,1
241,8.033333333333333,0.010716833624203706,0.008682696360452748,0.7956960233123371,0.2251385198175082,0.24206658006177884,2
242,8.066666666666666,0.010996698443223008,0.009361000862392601,0.7956755641839552,0.22583764088079397,0.22539965745707355,1
243,8.1,0.011268847306566994,0.010058900990750517,0.7956560972273217,0.2264103786538488,0.21411266235741835,0
244,8.133333333333333,0.01153406052565501,0.010775295692005455,0.7956372273791341,0.22685324468411533,0.21211984609271947,0
245,8.166666666666666,0.011777465679617447,0.011549846173906036,0.7956203434674405,0.22688771956651385,0.20883547489157023,0
246,8.2,0.012011671457351497,0.012357227906780715,0.795601256042387,0.22667943453047878,0.21243424025944949,0
247,8.233333333333333,0.012235469661755717,0.013204503746496886,0.7955786676077641,0.22617314215819598,0.20910040605674513,0
248,8.266666666666667,0.012451389798130172,0.014081981626441909,0.795553482056726,0.2254412332331541,0.20382844305605632,0
249,8.3,0.012663144557990906,0.015001458018517256,0.7955231598862561,0.2244997409432491,0.20093503979372815,0
250,8.333333333333334,0.012869819710295615,0.015980676302031923,0.7954853410710205,0.22327309200130632,0.1977634208391164,0
251,8.366666666666667,0.01307931715580541,0.016986706918587714,0.7954440877538481,0.22205324229236362,0.19211732312921342,0
252,8.4,0.013291594132502048,0.018019142683169176,0.7953994819740942,0.22084008938774596,0.19207743641480302,0
253,8.433333333333334,0.013507826595887635,0.01908915480383608,0.7953501118052511,0.21963646667713704,0.19624494920957436,0
254,8.466666666666667,0.013734019315673992,0.020206882749172837,0.7952903181248093,0.2186286736878531,0.20180172703959356,0
255,8.5,0.013963755249084164,0.021341585838479643,0.7952268016099399,0.2176905495294008,0.20350403212815937,0
256,8.533333333333333,0.01419711076456925,0.022493630618749937,0.7951594714598029,0.21682359958719835,0.2039694200799804,0
257,8.566666666666666,0.014445861004876851,0.023719910129967985,0.7950654979007016,0.21638516639432606,0.20326101954715392,0
258,8.6,0.01469910121354314,0.024969734500534635,0.7949604625691284,0.21613011410867636,0.20530328001787235,0
259,8.633333333333333,0.014955951939964407,0.026240450153899968,0.7948431292992658,0.2160142856291287,0.20793742132308424,0
260,8.666666666666666,0.015222231691411767,0.02756571709989922,0.7946936812060978,0.21608406472500208,0.21067404984471141,0
261,8.7,0.015492572052842983,0.028922537059750304,0.7945195598432375,0.21625049244768377,0.21284867499489157,0
262,8.733333333333333,0.015767475477972574,0.030321478424827165,0.7943087476399003,0.216539348607455,0.21467857643568236,0
263,8.766666666666667,0.016045251342531222,0.031746932241224546,0.7940748900772469,0.21690526469184704,0.21871957392708943,0
264,8.8,0.01632464290448757,0.03320132187665658,0.793803833906263,0.2174412478662718,0.22298254313933147,0
265,8.833333333333334,0.01660618242402695,0.03470459505762663,0.7934653238623605,0.21829744437880388,0.2286584990687146,0
266,8.866666666666667,0.01688739702192121,0.036216127929015345,0.7931008686732609,0.21932042477039176,0.23807032265254885,0
267,8.9,0.01716829086734264,0.03773578585766957,0.792710868977757,0.2205074558519083,0.25124520810418105,0
268,8.933333333333334,0.017448636186583984,0.039269324475178495,0.7922772185043131,0.221974740677876,0.2639965252029116,0
269,8.966666666666667,0.017719573861808377,0.040803719328675964,0.7918142568826144,0.2234563195044805,0.27114249728293904,0
270,9.0,0.017986493873672314,0.042338479127872836,0.7913387887727444,0.22524168948337428,0.28315784150351025,0
271,9.033333333333333,0.018249318074048147,0.043873610012445816,0.7908505858451061,0.22702241190718822,0.32060010629569274,0
272,9.066666666666666,0.018491958601805768,0.04535702072544946,0.7903409225903535,0.22853095984495087,0.364700613619637,0
273,9.1,0.018745577298721842,0.046819460850114625,0.789908917948504,0.22995330932467234,0.41104561116675997,0
274,9.133333333333333,0.01903999341277919,0.048263399830769355,0.7896856445246656,0.23133883488485177,0.43692770665205993,0
275,9.166666666666666,0.019423282773566867,0.04966703777469567,0.7899170719701092,0.23264413952933885,0.4641790626709773,0
276,9.2,0.019837916556840144,0.051036046697723915,0.7901155630039478,0.23396345902534435,0.4885414663956019,0
277,9.233333333333333,0.020268789216547255,0.052342998789118265,0.7898792745275859,0.23538146347448907,0.5041207728625511,0
278,9.266666666666667,0.02070819242597602,0.05361734959569124,0.7894145916724258,0.23685131188042602,0.5042779391386727,0
279,9.3,0.021185301717050284,0.05484248833839195,0.7887710285080568,0.23875149721572278,0.4979799142017675,0
280,9.333333333333334,0.021763115407632497,0.055955109674040715,0.7878153122347553,0.24107376821896315,0.4797979379186506,0
281,9.366666666666667,0.022382437693186402,0.05703799877917799,0.7868525188059478,0.24333785705582514,0.4555459228098149,0
282,9.4,0.023042526440295613,0.05809168537514994,0.785882764908678,0.24554480116894614,0.4305282134690627,0
283,9.433333333333334,0.023786000189613063,0.05908563831016808,0.7848987636428102,0.24763485676651253,0.41691537597250616,0
284,9.466666666666667,0.024708217349943624,0.060036081347934984,0.7842291244419752,0.2494603567307537,0.40405390340834596,0
285,9.5,0.025721837390905916,0.06096427472018403,0.7837202477295839,0.2512335528485979,0.38040385552557093,0
286,9.533333333333333,0.026828485252600145,0.06186982221864601,0.7833750125825538,0.2528215247304665,0.32817157809366115,0
287,9.566666666666666,0.028107164265719624,0.0626636649709338,0.7829258343690222,0.2543495276890421,0.28574340850390667,0
288,9.6,0.029469189231874027,0.06340800847182512,0.7824481461520716,0.25583926861920725,0.2666421568599249,0
289,9.633333333333333,0.030895872883584766,0.06412692694110125,0.7820097089875779,0.25727346217633734,0.24362647257846523,0
290,9.666666666666666,0.03244021869270246,0.06479957136431841,0.7816426704880389,0.2586729500224897,0.27052476561208605,0
291,9.7,0.03406658574494367,0.06543893512260096,0.7813223053458539,0.2600624064913845,0.31061681344871617,0
292,9.733333333333333,0.03582617930872452,0.06602192738983793,0.7810707469294491,0.2611972329550763,0.3384184526417901,0
293,9.766666666666667,0.03764423600204582,0.06658018280024472,0.7808494235996679,0.2622203228657214,0.3488433768552332,0
294,9.8,0.03953153873990316,0.06711531869399742,0.7806691267177097,0.2630737302119622,0.3637772868600905,0
295,9.833333333333334,0.041604663039903025,0.06759795857676905,0.7806069788529241,0.2627597144384437,0.37743341761142923,0
296,9.866666666666667,0.04372730993866434,0.06806387935668118,0.7805582089785212,0.26215120227420224,0.38574616931863487,0
297,9.9,0.04589850884457256,0.0685134079798129,0.7805225477452268,0.26125396895528846,0.39093509922372705,0
298,9.933333333333334,0.04818866112337387,0.06892277390806559,0.7805189873965122,0.25964937053906056,0.4072878220986244,0
299,9.966666666666667,0.05057609740855737,0.06929098409022368,0.780491717939653,0.2579190596540028,0.41705480217790586,0
300,10.0,0.053023119944376994,0.06963398597135265,0.7804499234016861,0.2561117504968628,0.42204746150528033,0
301,10.033333333333333,0.05553070074121021,0.06995136633461946,0.7803933534165534,0.25422618845346817,0.4203340709149362,0
302,10.066666666666666,0.058176310463183015,0.07023417401267007,0.7803252830537231,0.25202990312597895,0.41480703048408624,0
303,10.1,0.060907001318674533,0.0704955623500964,0.7802492385452202,0.2496469380626171,0.41101937190558796,0
304,10.133333333333333,0.06371218523615758,0.0707376808974786,0.7801620100017115,0.24712354786625018,0.4032569322477584,0
305,10.166666666666666,0.06663043053604482,0.07095054883049917,0.7800578574560798,0.24478309924355346,0.39440277891036046,0
306,10.2,0.06964192214203621,0.071139122925845,0.7799347931133347,0.24245962474215363,0.3820612714994603,0
307,10.233333333333333,0.07284664641430529,0.07127664139494819,0.7797517516299717,0.24018930094033367,0.37642416563470116,0
308,10.266666666666667,0.0761220519054205,0.07139548270214859,0.7795467729823361,0.23793841668096158,0.36834030007951707,0
309,10.3,0.07948949216190371,0.07148836595423723,0.7793066103368135,0.2361158388043113,0.35265442485039933,0
310,10.333333333333334,0.08321442294081267,0.07147522727849444,0.778908800707097,0.23496530156657125,0.32696151654234995,0
311,10.366666666666667,0.08703295398648225,0.07143299118161953,0.7784718851204173,0.2339775735900683,0.2975021947237342,0
312,10.4,0.0909430499629114,0.0713622907638386,0.7779967180870158,0.2331491138318092,0.26960697945754625,0
313,10.433333333333334,0.09512275100604237,0.07120778151948051,0.7774089440736579,0.23278960179087357,0.24808824823427017,0
314,10.466666666666667,0.09950546062391215,0.0709924984367861,0.7767337861995655,0.2325719739877992,0.2349524760982005,0
315,10.5,0.10403760783112448,0.07073247881581848,0.7759943021697828,0.23245878874235354,0.22020565283377924,0
316,10.533333333333333,0.10872145425224926,0.07042704540046081,0.7751895051225522,0.23263258681599394,0.20653006628780263,0
317,10.566666666666666,0.11372797738722856,0.07002894760419061,0.7741852499594402,0.23306094023520865,0.2094084454672313,0
318,10.6,0.11897436630606681,0.06956208396906798,0.7730187727242112,0.2336052797573306,0.224202975143248,0
319,10.633333333333333,0.12439757353200444,0.06904572461701139,0.7715906377359063,0.23464299567612507,0.22836406108728052,0
320,10.666666666666666,0.13004357050800955,0.06846700274379808,0.7698327491437407,0.2357798606601042,0.22899747174640891,0
321,10.7,0.13587168808225297,0.06783097877049456,0.7678981955704551,0.23696437478086949,0.23600758961568172,0
322,10.733333333333333,0.14194929234687126,0.06704170879960282,0.7668196868259286,0.23798414864192188,0.23895827626496036,0
323,10.766666666666667,0.14810255601292246,0.06620596990599618,0.7660007729031195,0.23895396331140495,0.25153848276208307,0
324,10.8,0.15433858165749226,0.06532168732699371,0.7654110422909658,0.23983858353893567,0.28308880181018714,0
325,10.833333333333334,0.16097488375429914,0.06422937234134031,0.7652891992460646,0.2399539986027224,0.3214891115111242,0
326,10.866666666666667,0.16768322052018728,0.06310506356698056,0.7652560946405067,0.2399810492513472,0.3530427159379749,0
327,10.9,0.17446183371769852,0.061949540800928383,0.7653095692993538,0.24059059191924326,0.3744603976107791,0
328,10.933333333333334,0.18149078293858562,0.0606828082876875,0.765671577644773,0.2415911099079488,0.3971712964702575,0
329,10.966666666666667,0.18876433156766229,0.05939041922724015,0.766365248004684,0.24245501994521199,0.41344523298408287,0
330,11.0,0.19625572624597118,0.058075179767101116,0.7673543066383736,0.24322697850293165,0.4243069488391257,0
331,11.033333333333333,0.20396801517363178,0.05673676803886974,0.7686429550759246,0.24433741597613087,0.43393276601391334,0
332,11.066666666666666,0.21169969286831342,0.05539731309660512,0.7698798932317636,0.24479018169525038,0.48737799028467854,0
333,11.1,0.21944947812884075,0.05405688188767338,0.771069314405488,0.24468757019569357,0.5520829578708377,0
334,11.133333333333333,0.22722615002909097,0.05271488755854794,0.772232519889993,0.244443260907655,0.6020053876015307,0
335,11.166666666666666,0.2350307179650939,0.05137126764216731,0.7733685053005516,0.24380118039975004,0.6563074566997794,1
336,11.2,0.24286172616973248,0.05002605155919825,0.7744767726927929,0.2428479986235843,0.7117254393026895,1
337,11.233333333333333,0.25058741585436045,0.048670515542635226,0.7751180310557308,0.2428267125567778,0.7419279101878694,2
338,11.266666666666667,0.258286881752033,0.04731240945742189,0.775642940090069,0.24368163655700342,0.7650798467105133,2
339,11.3,0.26595976948725153,0.04595169857290066,0.7760499275075832,0.24473221621195257,0.7810859713792374,2
340,11.333333333333334,0.2734926951620551,0.04462252222927172,0.775573477845946,0.24645073133430737,0.7730964492709212,2
341,11.366666666666667,0.28103317244002735,0.04331393666860479,0.7750577643878741,0.25213025055035204,0.7532109651557504,1
342,11.4,0.2885832479243057,0.042027028845980904,0.7745096684829694,0.25820642822966333,0.735581306708169,2
343,11.433333333333334,0.29616963577947836,0.04082204115264355,0.7738392307922941,0.2649536594688702,0.7049480749182727,2
344,11.466666666666667,0.3038060264888774,0.03968238252288206,0.7732390563578276,0.27146912592158984,0.6822954893739315,2
345,11.5,0.31149786319114386,0.03861422845920055,0.7727215003330086,0.27749690971978924,0.6729577599012778,2
346,11.533333333333333,0.31924008606258414,0.03761101683369944,0.7722789996981886,0.28308175978371386,0.6043886527815053,2
347,11.566666666666666,0.32708674151528677,0.03670770560460217,0.7719873099656307,0.2876920050915264,0.5491433642302815,2
348,11.6,0.3350554942286924,0.03592042844000484,0.7718718359889857,0.29059592044262694,0.5358692457120269,2
349,11.633333333333333,0.3430883946157276,0.03519819588942313,0.7718283050840841,0.29279232556116935,0.529929245302648,1
350,11.666666666666666,0.3511845535184627,0.0345400907847261,0.7718557529566282,0.2942912210874496,0.5197383886202176,1
351,11.7,0.3593559889723068,0.03395829519025157,0.7719676665845586,0.29496010523279426,0.5106202964225717,1
352,11.733333333333333,0.3676126840251355,0.033489340323180114,0.7721019506719967,0.29505921132555296,0.4911996566927041,1
353,11.766666666666667,0.3758947430446872,0.0330539550923925,0.7722428727787162,0.29498881474337574,0.47354096585421124,1
354,11.8,0.3842027772108832,0.032652948566226046,0.7723905876909438,0.2947448314463027,0.46012077102732685,0
355,11.833333333333334,0.39261479924662634,0.03233425892520809,0.7725636744021307,0.2930672180636254,0.47770572270004685,0
356,11.866666666666667,0.40104463782754196,0.032025547602855885,0.7727501095005027,0.2910633065022752,0.49659172138666274,0
357,11.9,0.40948727295486625,0.03172117734718384,0.7729522977480644,0.28876977675186627,0.5054082839790734,0
358,11.933333333333334,0.4179697326136355,0.03143032589206008,0.7732034482244394,0.28557409736614003,0.5092571994159437,0
359,11.966666666666667,0.42645626357496774,0.031143280020100837,0.773455000534355,0.28213046494822447,0.5141062112541556,0
360,12.0,0.43494294812777823,0.03085988120734381,0.7736999129664924,0.27863588731725364,0.5176678474286708,0
361,12.033333333333333,0.44342977445733867,0.030579218242803848,0.7739398277682026,0.2764999358046841,0.5218885284071395,0
362,12.066666666666666,0.4519087021758435,0.03030615808135769,0.7740821179940068,0.27391622892733486,0.5243213107500009,0
363,12.1,0.460375211419271,0.0300445280812799,0.7740721490176059,0.27068231323787284,0.5320463770463066,0
364,12.133333333333333,0.4688385610191517,0.02978852237764029,0.7739749319834804,0.2674927938894819,0.5306237620707734,0
365,12.166666666666666,0.4772987990309009,0.029538054035936078,0.7737917641223406,0.2643470022130093,0.5271070184052062,0
366,12.2,0.4857545678890392,0.029295538658020037,0.7734851389791493,0.2610184855175289,0.521875741939413,0
367,12.233333333333333,0.49423663912199417,0.029072174159545487,0.7730741982736141,0.2573976464746664,0.5238353943383716,0
368,12.266666666666667,0.5027281548370265,0.028855686679711657,0.7726258149656793,0.25367184079111776,0.5284662717576676,0
369,12.3,0.5112293181412765,0.02864622444192877,0.7721391944152475,0.24983881003270644,0.5235371885852839,0
370,12.333333333333334,0.5198163619151657,0.02847220016892829,0.7716058930734749,0.2456939416492754,0.5112554559974926,0
371,12.366666666666667,0.528445913624262,0.02831707669140456,0.7710419264030881,0.24166479620972187,0.5034436317819185,0
372,12.4,0.5371277448460655,0.02818606327609875,0.7704354407792633,0.23964481138209842,0.4836968383311579,0
373,12.433333333333334,0.545944822723858,0.02811743567123665,0.769718931884171,0.2380082036785752,0.45809863785434973,0
374,12.466666666666667,0.5548770441641285,0.028108062824251996,0.7688990648180446,0.23672911074167302,0.4292250371506423,0
375,12.5,0.5639871062174436,0.028192884423681855,0.7679153404681879,0.23604963634930748,0.39340343384351023,0
376,12.533333333333333,0.573208061318491,0.028336456058083315,0.7668294122065096,0.2357441658348248,0.35183032833067773,0
377,12.566666666666666,0.5825695402769605,0.028559765067155816,0.7656976195645492,0.2355880455722122,0.3091761744678801,0
378,12.6,0.592178525863488,0.02892533005259304,0.7645137244980691,0.23558369207397423,0.2925443135413072,0
379,12.633333333333333,0.6018790924600907,0.029354106983453046,0.7634678299814661,0.2354407244380069,0.32245798389015495,0
380,12.666666666666666,0.6116697325604294,0.0298450557155408,0.7625576644007507,0.23566514421515097,0.3795334757794546,0
381,12.7,0.6216156458136529,0.03044317946481499,0.7618814750609791,0.2371177477500859,0.4371456139933467,0
382,12.733333333333333,0.6318313036701759,0.03113541202031114,0.7623484482478459,0.2387123845348694,0.46610201952742814,0
383,12.766666666666667,0.6421632229749533,0.03186820302262822,0.7633080872767221,0.24036823075265265,0.4823632709205347,0
384,12.8,0.6526136772004723,0.032642341511482716,0.7647699664589557,0.24212360366788102,0.48469797569751116,0
385,12.833333333333334,0.6630656912357378,0.033473631429443464,0.7646588399043859,0.24380941070966286,0.4923284613294116,0
386,12.866666666666667,0.6734893539035535,0.03431365744354417,0.7641822148803082,0.2453026228297392,0.5027445324595534,0
387,12.9,0.6838397227707609,0.03513690649248132,0.7638487684434666,0.24639987313139186,0.5146073403560605,0
388,12.933333333333334,0.6940318285621119,0.035923938028527856,0.763824427180938,0.24694659956314266,0.5323506491272323,0
389,12.966666666666667,0.7040790317450204,0.03669519010604044,0.7640503776365505,0.24753735390551224,0.5970907704534882,0
390,13.0,0.7138564613851809,0.03745206832102207,0.7647140661963907,0.2476898305363664,0.6502224948689499,0
391,13.033333333333333,0.7234934656682448,0.03820146572164763,0.765605659686643,0.24780166405925444,0.6898387844293272,0
392,13.066666666666666,0.732926385771594,0.038952992096639744,0.7664829312029289,0.24789699285679728,0.7230869666092099,0
393,13.1,0.7418914625133628,0.03971757203818118,0.767110145968159,0.24828298553910538,0.7508481356188929,0
394,13.133333333333333,0.7507661606924335,0.0404618885908701,0.7677908833149015,0.25095791650363486,0.7756098527545687,0
395,13.166666666666666,0.7595520918909614,0.04118630462619091,0.7685241927548346,0.2538765875155699,0.8131144809133299,0
396,13.2,0.7681548042524396,0.04186964680542879,0.7693660174286976,0.2570021320590639,0.8580021529121795,0
397,13.233333333333333,0.7766113997433688,0.04247514453868512,0.770060358838674,0.260619975044848,0.8821921676177599,0
398,13.266666666666667,0.7849925925709121,0.04304047539544484,0.7706785970647511,0.26445601493101306,0.8837293528261286,0
399,13.3,0.7932970268289633,0.0435649271234341,0.7712193744750756,0.2703783861775214,0.8425181882819148,0
400,13.333333333333334,0.801491149350506,0.043968999206751194,0.7716544352820297,0.27494704542525933,0.7798508544683592,0
401,13.366666666666667,0.8096438248729686,0.044315310108101004,0.7720434340443006,0.27868362879184616,0.7073928288587265,2
402,13.4,0.8178006628970823,0.044620345456692655,0.7724132355974618,0.28233129318977923,0.6787841638843268,2
403,13.433333333333334,0.8259650076549437,0.044850943697318804,0.7727484445529419,0.2846361234479145,0.6623393471212077,2
404,13.466666666666667,0.8341453349535904,0.04502882766975546,0.773062126142676,0.28616359804511393,0.6353125566276627,2
405,13.5,0.8423767820629913,0.04511935695321849,0.7733469935992778,0.2869008023920671,0.6267621853141301,2
406,13.533333333333333,0.8506304323671949,0.04517189624062314,0.7736193305400008,0.28729434228078005,0.6219248291107605,2
407,13.566666666666666,0.8589055966294187,0.04517016881770394,0.7738539028273924,0.2873214205270511,0.6331697432736987,2
408,13.6,0.8672315512174783,0.04500610349849717,0.773949082816364,0.28641774042125906,0.6446574155369136,1
409,13.633333333333333,0.8755796572279322,0.04481843660675293,0.774050487840096,0.2852141314687043,0.6652050805219107,1
410,13.666666666666666,0.8839494781795513,0.04460763406096118,0.7741580021407928,0.2837165049763256,0.6821986115669546,1
411,13.7,0.8923729863223921,0.044339633756394985,0.7742806363742972,0.28149196386146885,0.6851780604012925,0
412,13.733333333333333,0.9008174168902969,0.04404131805989374,0.7744538067178365,0.2805936808579721,0.6758261646913201,0
413,13.766666666666667,0.9092747794093723,0.04372426450995621,0.774658216134477,0.2800801170244012,0.6573292909765263,0
414,13.8,0.9177452841552466,0.043388167591293644,0.7748943859325486,0.27958831474808393,0.6231538286658217,0
415,13.833333333333334,0.926217600935422,0.043023668652849435,0.7751365354438136,0.2788595505247304,0.5805217114043076,0
416,13.866666666666667,0.9346914063714691,0.04264367734383323,0.7753760375265024,0.2775555012053713,0.5483279679593988,0
417,13.9,0.9431682801855995,0.04226085579321971,0.7755820234793597,0.27603687657829107,0.5078031824736194,0
418,13.933333333333334,0.9516497432918783,0.041873780906927414,0.7757376539946134,0.27419555882244745,0.46658466961476464,0
419,13.966666666666667,0.9601424751275132,0.04147815836278747,0.7758367832891129,0.2721264871067211,0.42470662050402946,0
420,14.0,0.9686913075451096,0.041042772219345214,0.77575343156976,0.2697544058199915,0.4207438708568173,0
421,14.033333333333333,0.9772604461633582,0.0405929771757307,0.7756039481651544,0.2672725127713516,0.44410403429713485,0
422,14.066666666666666,0.9858596310980632,0.04013501396436423,0.775403807449978,0.26471608649175704,0.46300663393588476,0
423,14.1,0.9945897643840951,0.03967985057830501,0.7751206806083034,0.26209960143819916,0.4891055734225432,0
424,14.133333333333333,1.0033705975933733,0.0392153130509509,0.7748128475749944,0.25970852267334055,0.5121249718679258,0
425,14.166666666666666,1.0122010267788455,0.03874160628156521,0.7744808526240903,0.25725642760446893,0.5297362174297768,0
426,14.2,1.0211788812165563,0.038240647910163864,0.7740770695204193,0.2548587452596487,0.5276004409675142,0
427,14.233333333333333,1.030281249624454,0.03770795510991068,0.773580471232102,0.25273759352316066,0.511644092479359,0
428,14.266666666666667,1.0394761414330127,0.03715168332947078,0.7730149097060308,0.25075282618867206,0.4814519043887385,0
429,14.3,1.0487650121106629,0.036571480002060335,0.7723793479010364,0.24890649212134064,0.40381662736985907,0
430,14.333333333333334,1.0582807123128746,0.035873414587798864,0.7714830390063585,0.2482382933733533,0.341032073053251,0
431,14.366666666666667,1.0679609261136573,0.035088906201657395,0.7704027261925168,0.2492676545650294,0.29545833276059486,0
432,14.4,1.0776991919179568,0.03426326627965978,0.7693140111150083,0.25030741921715294,0.26754114153565967,0
433,14.433333333333334,1.087510007593178,0.033386288414152344,0.7682147631400943,0.2511025043882123,0.24529562561630652,0
434,14.466666666666667,1.0973820968432286,0.03246318245265646,0.7671281492258765,0.2516674840821815,0.272884098817086,0
435,14.5,1.1073569280399014,0.03142887766264017,0.7663258839821763,0.2515599197961911,0.32251333775067936,0
436,14.533333333333333,1.117362618778095,0.030361172185307435,0.7656090145387203,0.2512503475943982,0.3709390099564414,0
437,14.566666666666666,1.1274167642427477,0.029256896487253627,0.7650572056228706,0.25078265216698215,0.4226135153764861,0
438,14.6,1.1378982726209446,0.02796985515155299,0.7662339404324912,0.2503209152867536,0.4491902591091143,0
439,14.633333333333333,1.148388133348896,0.02666749396189772,0.7670222260638706,0.2515051182626673,0.46069351913447953,0
440,14.666666666666666,1.158886141460964,0.025350188865624065,0.7674315966051778,0.2527374420649762,0.45725064761332973,0
441,14.7,1.1694134596592896,0.02397912330025774,0.7664778583033844,0.2537258184844597,0.4616089090965268,0
442,14.733333333333333,1.1798795669406748,0.022586244090127355,0.7656626466387896,0.25433534745617054,0.4693801201615048,0
443,14.766666666666667,1.1902906228942463,0.021173746302388972,0.7649720234169992,0.25460415177113627,0.4794148406424824,0
444,14.8,1.2006458575713639,0.019741354966645062,0.7644077872645881,0.25452745820654354,0.5227275334070304,0
445,14.833333333333334,1.210784465870908,0.018289286983567618,0.7643400139957335,0.253644685307228,0.5822601430819015,0
446,14.866666666666667,1.2207209748652337,0.016818809126092033,0.7647291717922237,0.2520142353057064,0.6379324121157675,0
447,14.9,1.2304925497097299,0.01532947260874504,0.765037774906923,0.2500894979540027,0.6669110170521272,0
448,14.933333333333334,1.2400947825811783,0.013820765210333243,0.7652636514209161,0.2478624706002962,0.6926539378247425,0
449,14.966666666666667,1.24953215935966,0.012293200066778809,0.765408992767334,0.24702038848973362,0.7220433044793277,0
