frame,time_s,source_frame,source_time_s,root_x,root_y,root_z,root_roll,root_pitch,root_yaw,joint_target_abs_mean,joint_error_abs_mean,joint_error_abs_max,joint_velocity_abs_mean,ctrl_abs_mean,root_target_x,root_target_y,root_target_z,root_position_error_m,root_orientation_error_rad,contact_count,fall_proxy
88,2.933333333333333,5008,166.93333333333334,0.019226946226020645,-0.03852394513479071,0.6957342327327843,-0.05142813221943392,-0.011090515525823387,-1.4292621597915787,0.2888720344827586,0.1511846842989751,0.5658714286598489,0.6943835739571663,0.2888720344827586,0.0,0.0,0.765709,0.0832913171774953,0.26633294923221185,5,False
89,2.966666666666667,5009,166.96666666666667,0.015417187777876349,-0.03443265090965082,0.698475474985,-0.04842528312452277,0.00616998868942199,-1.4535150825964882,0.27987975862068964,0.15021988113254064,0.7159807954079258,0.7957885169515125,0.27987975862068964,0.0,0.0,0.760403,0.07398641145637273,0.2538059938084453,6,False
90,3.0,5010,167.0,0.011778501986806808,-0.03016621858381587,0.703518993892755,-0.04634518268739944,0.02875301925174803,-1.4744230175216093,0.2775203448275862,0.14651007868424004,0.774328831534218,0.8199461206262333,0.2775203448275862,0.0,0.0,0.754881,0.062663518447705,0.25042739086493737,6,False
91,3.033333333333333,5011,167.03333333333333,0.007907141055962122,-0.025998099624437526,0.7100511319645644,-0.04036146368012578,0.05005838923251149,-1.4932640120777325,0.2811402413793104,0.14216168645513128,0.7266004036588282,0.7733855276519714,0.2811402413793104,0.0,0.0,0.750608,0.05094235514659865,0.24686166448812005,6,False
92,3.066666666666667,5012,167.06666666666666,0.0038860398207528016,-0.022149809142083646,0.7165512096480107,-0.03314632238448056,0.06346667008848127,-1.50976754779846,0.2887667586206896,0.13638044817003764,0.6068701721831709,0.685311371011794,0.2887667586206896,0.0,0.0,0.752291,0.044123562294678544,0.23861836845929105,6,False
93,3.1,5013,167.1,0.00014823532342854147,-0.01851914910372774,0.7216612125538632,-0.0294918273444322,0.06853140472506511,-1.5255026490698187,0.29510544827586205,0.13492374721960196,0.4822274624310479,0.5878727448522525,0.29510544827586205,0.0,0.0,0.750926,0.03608425262853438,0.22169568704595302,7,False
94,3.1333333333333333,5014,167.13333333333333,-0.002893332859258748,-0.014996501208126053,0.7253193745636364,-0.03143229036942953,0.06944542733648172,-1.5404300668768929,0.2982467241379311,0.1324182644590487,0.38459370166412155,0.560616495431042,0.2982467241379311,0.0,0.0,0.745972,0.026764506155120334,0.20285877672333733,5,False
95,3.1666666666666665,5015,167.16666666666666,-0.005453508164083502,-0.011694257660047586,0.7274953211640787,-0.036344700902873076,0.0697193558213176,-1.5558935364328834,0.30187455172413796,0.13110677875995652,0.39907321431552867,0.5402235125203833,0.30187455172413796,0.0,0.0,0.741389,0.019536967872387893,0.18991043334673602,2,False
96,3.2,5016,167.2,-0.007787145833234966,-0.0088553501793479,0.7279346905759018,-0.042678314706263126,0.06816724187569832,-1.5719503859498096,0.3095836551724137,0.1299711784590686,0.49456580755833135,0.5120809292978973,0.3095836551724137,0.0,0.0,0.739165,0.016376471695362976,0.17930716236956043,4,False
97,3.2333333333333334,5017,167.23333333333332,-0.009909100030798642,-0.006672911623392927,0.7271739379932419,-0.052867697263540715,0.06700885033138707,-1.5882526743405303,0.3180284137931034,0.13666877684526052,0.5943694628266765,0.615247574428364,0.3180284137931034,0.0,0.0,0.73859,0.016223534741387925,0.17422231056817966,4,False
98,3.2666666666666666,5018,167.26666666666668,-0.011980936467699902,-0.005234813768604911,0.7256846656755715,-0.06408112061946962,0.06671717035729342,-1.6057781683694368,0.3188330344827587,0.1444994335956116,0.6371227932988741,0.6787503266653242,0.3188330344827587,0.0,0.0,0.740586,0.019288452373807982,0.17457950941884107,4,False
99,3.3,5019,167.3,-0.01373646823564316,-0.0043213474624842685,0.7237866650450554,-0.07710860630167635,0.0667366605655273,-1.6243080742946558,0.31828917241379306,0.1506600295828928,0.5835447982674449,0.7478029321390574,0.31828917241379306,0.0,0.0,0.744501,0.024621276178572623,0.1758152589492124,5,False
100,3.3333333333333335,5020,167.33333333333334,-0.015187861924588725,-0.0037971863876771236,0.7216661441676739,-0.09070008363595335,0.0681385084841398,-1.6441547085713546,0.3183772413793104,0.15563797002166482,0.5637080002689351,0.8220048656590468,0.3183772413793104,0.0,0.0,0.750091,0.031821568271265276,0.1818992704518465,5,False
101,3.3666666666666667,5021,167.36666666666667,-0.016551820031973558,-0.003484419728783184,0.7193869926655463,-0.10493601398149338,0.07148819333938401,-1.6652258549500993,0.3178095172413794,0.15614599214298755,0.5080013124031545,0.9057386362736923,0.3178095172413794,0.0,0.0,0.756374,0.03999720472789601,0.19274741763989744,5,False
102,3.4,5022,167.4,-0.01811112824756755,-0.0032766359302060497,0.7173539741936937,-0.11726603636759805,0.07649885322546449,-1.6886066674670153,0.31728841379310346,0.15737565774053613,0.4354649962165429,0.8958593275618741,0.31728841379310346,0.0,0.0,0.761845,0.04756636073306039,0.20865203411467562,6,False
103,3.433333333333333,5023,167.43333333333334,-0.020124389171017113,-0.0032927504716342903,0.7160271874709968,-0.12610435265459852,0.08086616867812232,-1.7143969985267091,0.3129052068965517,0.15493897064923023,0.4292037558424121,0.8755161722064521,0.3129052068965517,0.0,0.0,0.766132,0.05364367568592418,0.2291395233366776,6,False
104,3.466666666666667,5024,167.46666666666667,-0.022513998070744504,-0.0034627732339000215,0.7152315325905907,-0.1337166252555411,0.08312054372745122,-1.7422788433615517,0.30443679310344823,0.15115401224226377,0.4675158705274748,0.8048136114062444,0.30443679310344823,0.0,0.0,0.768972,0.05799374837503987,0.2510852022174656,6,False
105,3.5,5025,167.5,-0.02521171806726181,-0.0038785148954791444,0.7151733463271138,-0.138908336315636,0.08298602568610401,-1.773079072555742,0.29436906896551723,0.14992496658352145,0.5139793666802718,0.7013797034442344,0.29436906896551723,0.0,0.0,0.770213,0.06042187108785428,0.2705190067004744,6,False
106,3.533333333333333,5026,167.53333333333333,-0.028093914022266155,-0.004570151012931791,0.7160031234781463,-0.1402062894626045,0.07881848238073731,-1.8054042306296965,0.2855598965517241,0.15697758400186732,0.5501526077684589,0.6740720105415204,0.2855598965517241,0.0,0.0,0.769555,0.06060112343265138,0.28214526033302356,6,False
107,3.566666666666667,5027,167.56666666666666,-0.03068821242294575,-0.006059569808923986,0.7177985167107989,-0.14067995889759133,0.07265827519141642,-1.8377405936221527,0.27419134482758617,0.16371307286137932,0.5865672385066647,0.6917262592345507,0.27419134482758617,0.0,0.0,0.766756,0.05817586885745154,0.28155801978985545,5,False
108,3.6,5028,167.6,-0.033633564563312734,-0.007569194374736673,0.721133233526736,-0.13206376250286014,0.0709187975892579,-1.8680466088272683,0.26389031034482757,0.1722638205785609,0.6880413775584003,0.7614670519207445,0.26389031034482757,0.0,0.0,0.763055,0.054552380946774115,0.26772565662478576,7,False
109,3.6333333333333333,5029,167.63333333333333,-0.03653471857752801,-0.008415189023419896,0.7260028415301291,-0.11669171252783554,0.06735683413824047,-1.8950501131381599,0.2593358275862069,0.18243372537247388,0.8134311933905256,0.7523650397955366,0.2593358275862069,0.0,0.0,0.758369,0.04987984836472731,0.24339247127069388,6,False
110,3.6666666666666665,5030,167.66666666666666,-0.03812639779666764,-0.009444675232070198,0.7313072041514965,-0.11059346635202727,0.05574250602948836,-1.9187334587433933,0.2600261034482758,0.1855529516595912,0.8253870590816291,0.6826641204850092,0.2600261034482758,0.0,0.0,0.75287,0.0451307942055781,0.2164125802993528,5,False
111,3.7,5031,167.7,-0.039201537158403695,-0.01127446978155514,0.7358977891836409,-0.10865501107425371,0.059682547872452286,-1.9421475726036626,0.2691439655172414,0.1784465364727326,0.7415097239086278,0.5834721935608882,0.2691439655172414,0.0,0.0,0.747843,0.04241133948020113,0.1833244248150798,3,False
112,3.7333333333333334,5032,167.73333333333332,-0.04044591890791889,-0.0123966501046696,0.739975640451479,-0.09961384968977315,0.06530279912512896,-1.9609914296713085,0.28266717241379313,0.16715833961732218,0.7778801855851648,0.5427571293565449,0.28266717241379313,0.0,0.0,0.748635,0.04309830282482827,0.155682399459898,3,False
113,3.7666666666666666,5033,167.76666666666668,-0.04074073709961766,-0.012425459524201442,0.743029832177827,-0.09556678628105013,0.058073223779715126,-1.9753493376356588,0.28689255172413786,0.1564535646348675,0.7896327381087305,0.5147748939523044,0.28689255172413786,0.0,0.0,0.747924,0.04297075520644244,0.152954317218886,5,False
114,3.8,5034,167.8,-0.040379206189637945,-0.012342784337346206,0.7443428860702771,-0.09394283781979205,0.051353626355533845,-1.992331714570682,0.29299800000000004,0.15242647567902673,0.7793797187425306,0.4985894583252642,0.29299800000000004,0.0,0.0,0.746346,0.04240164766702394,0.15973292332995043,3,False
115,3.8333333333333335,5035,167.83333333333334,-0.039461192220169874,-0.012201620655184818,0.7437519744368577,-0.09037570293265605,0.037660454423439384,-2.0092536815500264,0.2979213448275862,0.15813447882108422,0.7353833227171371,0.5713864090298,0.2979213448275862,0.0,0.0,0.740149,0.041790936189445634,0.16846962271362378,4,False
116,3.8666666666666667,5036,167.86666666666667,-0.03786890623530352,-0.012521882888720193,0.7408219233024554,-0.08966563241187678,0.018354371095963166,-2.0276531768225525,0.3005219655172414,0.17219270438798606,0.7013054458294291,0.6566784490125499,0.3005219655172414,0.0,0.0,0.741433,0.04022958453133614,0.17519971380083318,4,False
117,3.9,5037,167.9,-0.03606540207104907,-0.013198917491774903,0.7361268288649537,-0.08840186178008921,-0.0008158940490598067,-2.043986798441486,0.30714144827586215,0.17739018932112313,0.6697891754915978,0.7401095702334526,0.30714144827586215,0.0,0.0,0.744367,0.039389078442646386,0.1801686707299962,4,False
118,3.933333333333333,5038,167.93333333333334,-0.03412554995857133,-0.014031858026202486,0.7301923876435498,-0.08268289764514417,-0.021953478247612488,-2.058590678162559,0.3071533103448275,0.17071933982193083,0.6279030355264772,0.7961211000476224,0.3071533103448275,0.0,0.0,0.748998,0.04106629811715683,0.1794677924539831,3,False
119,3.966666666666667,5039,167.96666666666667,-0.031918207019076314,-0.015051144350684486,0.7232778815048839,-0.07424920291177503,-0.04828611076294562,-2.070565552255021,0.30867465517241377,0.15758952723130862,0.608317223407479,0.7682233059545863,0.30867465517241377,0.0,0.0,0.755117,0.046673876625275224,0.17053427348186997,3,False
120,4.0,5040,168.0,-0.02912334126762619,-0.016344199202342785,0.7158346691099908,-0.06787089745369272,-0.07984507561052247,-2.079193216410069,0.30964010344827586,0.14304499974035273,0.5901845081022068,0.734521996081484,0.30964010344827586,0.0,0.0,0.761717,0.05554711398129197,0.16061596510639217,2,False
121,4.033333333333333,5041,168.03333333333333,-0.025634167108966197,-0.01790426094540657,0.7083751054936911,-0.06519224099111909,-0.11197132625166624,-2.084000951553752,0.30780741379310345,0.13768293325607583,0.5211177436444483,0.7520548408723579,0.30780741379310345,0.0,0.0,0.767907,0.06586865900310104,0.15348947868726795,2,False
122,4.066666666666666,5042,168.06666666666666,-0.022309489547996268,-0.019763108665142005,0.7009002142804146,-0.05808090785531397,-0.1334960540048985,-2.0856772032098605,0.3088583103448275,0.13393700308169743,0.4566936922716226,0.8058611366295507,0.3088583103448275,0.0,0.0,0.772413,0.07589153620814332,0.1503283856418292,3,False
123,4.1,5043,168.1,-0.019376450199129227,-0.020519353111943126,0.6940808471503388,-0.04071666899819661,-0.14845728534642522,-2.085990088405209,0.3057861379310345,0.13270257780605996,0.41842097076969803,0.8941821359234692,0.3057861379310345,0.0,0.0,0.77529,0.08460803521870157,0.1405180965759151,4,False
124,4.133333333333334,5044,168.13333333333333,-0.016231450324971426,-0.02011657152940282,0.6883946587785186,-0.024934489756142042,-0.16327828117750695,-2.081558128578853,0.2995629655172414,0.12456599020494424,0.38392623720438407,0.7527521239940597,0.2995629655172414,0.0,0.0,0.77623,0.09046025558070181,0.13707528167200267,3,False
125,4.166666666666667,5045,168.16666666666666,-0.013498913134450292,-0.019246395290968398,0.684044940682807,-0.008327362624565892,-0.15687028515336043,-2.0759066817427274,0.29011158620689653,0.12188429281442684,0.34410910494142766,0.773025058991125,0.29011158620689653,0.0,0.0,0.77501,0.09317602297109129,0.13483943780014382,3,False
126,4.2,5046,168.2,-0.011736061586983032,-0.016327526261397537,0.6815629907553368,0.022533540701421335,-0.14070133200914414,-2.068717168246749,0.2778184827586207,0.13221610671074965,0.36981955455106336,0.7496016937613158,0.2778184827586207,0.0,0.0,0.771921,0.09235787262799719,0.11514990306571757,3,False
127,4.233333333333333,5047,168.23333333333332,-0.008945336302440637,-0.010994699609687669,0.6814947763333972,0.0407565493354117,-0.13828617547636782,-2.0603128510034128,0.263707,0.14527866853847124,0.5342444578146167,0.5019915092609708,0.263707,0.0,0.0,0.767027,0.08719832489672036,0.11257026454860183,4,False
128,4.266666666666667,5048,168.26666666666668,-0.006733401692960734,-0.006436066327095766,0.6836797601782001,0.045266745644465846,-0.0967666457198878,-2.0531331614389616,0.24862710344827588,0.1500312253463098,0.7637815177350566,0.9358124781945372,0.24862710344827588,0.0,0.0,0.761849,0.07969510921549974,0.10032761693559503,5,False
129,4.3,5049,168.3,-0.006807859854836226,0.0006681625220568267,0.6899985386446824,0.0707344630815777,-0.03971468246685709,-2.045717370079304,0.24411406896551727,0.15077328478929675,0.8902936829062476,0.9389812279019858,0.24411406896551727,0.0,0.0,0.755687,0.06803331246538487,0.05132415445858636,5,False
130,4.333333333333333,5050,168.33333333333334,-0.00642140817575771,0.010664678001775651,0.6994927947180837,0.08809498257673416,-0.026503942946378905,-2.0403971419174316,0.24824551724137933,0.14482213882088343,0.865494417342819,0.7813378799811959,0.24824551724137933,0.0,0.0,0.750715,0.054711928608226504,0.016832956266475626,7,False
131,4.366666666666666,5051,168.36666666666667,-0.005644546079872272,0.018675391228937965,0.7082511521067322,0.08696414739879174,0.0006675605801590487,-2.036572338392756,0.24874265517241378,0.13381207100673073,0.7278629170017087,0.8271339957963066,0.24874265517241378,0.0,0.0,0.752496,0.04956355341489879,0.009387946142028685,3,False
132,4.4,5052,168.4,-0.006267412259645052,0.026311378753051454,0.7151255804286093,0.10482675211926605,0.033504666372898714,-2.032150856472335,0.24768720689655171,0.12356915270660564,0.5626447867185522,0.735424951877916,0.24768720689655171,0.0,0.0,0.751822,0.04575349388078949,0.055100771407370346,3,False
133,4.433333333333334,5053,168.43333333333334,-0.005143617362333052,0.03385059937991435,0.7203154311824339,0.10473374500537856,0.02018874279211054,-2.031047183635569,0.2535300344827586,0.11095447080894992,0.4276724276943319,0.9306143128470317,0.2535300344827586,0.0,0.0,0.749134,0.04434306585022228,0.07117321329094667,4,False
134,4.466666666666667,5054,168.46666666666667,-0.0031923291637437077,0.03683359441803831,0.7214862096312971,0.08201974233173182,0.04562267541005212,-2.0279446453529664,0.26082044827586204,0.1026025434842956,0.2955284949459536,0.9224258845030395,0.26082044827586204,0.0,0.0,0.740521,0.04121214150858687,0.08511471873369944,3,False
135,4.5,5055,168.5,-0.0031150293010334023,0.040065634800708,0.7212022425923099,0.0885450586785258,0.07757519481120313,-2.0204287884520524,0.2777016206896552,0.10732701131930074,0.39195052309842815,0.5707265072382693,0.2777016206896552,0.0,0.0,0.738886,0.04289153312904896,0.14062752259599579,4,False
136,4.533333333333333,5056,168.53333333333333,-0.0009438528960339285,0.04322437441553726,0.7200978274471707,0.06348242718376262,0.05756814181054441,-2.015849085464916,0.2940754482758621,0.11188781800964341,0.4847087812546148,0.9370792786936709,0.2940754482758621,0.0,0.0,0.73979,0.04704282036764353,0.1430971405039295,4,False
137,4.566666666666666,5057,168.56666666666666,0.0006583874245434594,0.04167418579103092,0.7162538831476407,0.02376541364699746,0.09370036220135011,-2.012067982906907,0.2997479310344828,0.10785307098359356,0.5734079460065168,1.1436426030310873,0.2997479310344828,0.0,0.0,0.74344,0.04960649486130501,0.15973188344643993,3,False
138,4.6,5058,168.6,0.00010716382088613033,0.04214026391395525,0.7128978200895252,0.01738885905355708,0.11521314891789733,-2.007504294262892,0.2997279310344827,0.1153910301351389,0.608115739077513,0.7475037481319778,0.2997279310344827,0.0,0.0,0.749038,0.05473788205044291,0.20635152525008751,4,False
139,4.633333333333334,5059,168.63333333333333,0.002164573588940711,0.0419352554984764,0.7094901927595939,-0.031163291319002254,0.09447559149728842,-2.0054916911127645,0.29693489655172417,0.12495498000939251,0.5707410492892647,1.1691227451609576,0.29693489655172417,0.0,0.0,0.755939,0.0621946954873696,0.1823729399440686,4,False
140,4.666666666666667,5060,168.66666666666666,0.002191035238077812,0.03799636305043535,0.7041352991218032,-0.07003227629526913,0.13913682715904208,-2.012200231738957,0.29412879310344825,0.1327604402870875,0.5062773826942073,0.9870409679040502,0.29412879310344825,0.0,0.0,0.762698,0.06923965139862745,0.21846837395057975,4,False
141,4.7,5061,168.7,0.0015828603960527793,0.038277806698774,0.7018919489206867,-0.08270712338058815,0.12673189832133339,-2.017088909541795,0.2976213103448276,0.1432058898627082,0.5697788720939982,1.045796759875232,0.2976213103448276,0.0,0.0,0.76881,0.07668266751098803,0.23352933739322124,4,False
142,4.733333333333333,5062,168.73333333333332,0.0033285283168208958,0.03598507379928296,0.6991963414637082,-0.1398027026993077,0.10339872891395856,-2.0219201300222944,0.2936614482758621,0.1430637223045739,0.5960234527268659,1.1246153360241993,0.2936614482758621,0.0,0.0,0.773168,0.08196797741294455,0.20673709463784073,4,False
143,4.766666666666667,5063,168.76666666666668,0.0022394498514176093,0.03155268789995787,0.6961040201917909,-0.16141972730684787,0.13505682860701068,-2.040551758195376,0.2877831034482758,0.14399018798219074,0.6781485844612073,0.627585993018903,0.2877831034482758,0.0,0.0,0.775619,0.08545343362754045,0.24437826551008893,5,False
144,4.8,5064,168.8,0.0018772578662536253,0.03124371147732356,0.6969896394907588,-0.16872251936442473,0.094200680373208,-2.0481811885638166,0.2805293448275863,0.15624123078862898,0.6833884314927594,0.9839423134488444,0.2805293448275863,0.0,0.0,0.776316,0.08559889637390285,0.22316173659617664,4,False
145,4.833333333333333,5065,168.83333333333334,0.002381690913705811,0.02691331398293124,0.6968609000253533,-0.20752233415318103,0.07358215348613074,-2.0600835554902406,0.27595658620689656,0.17303710439595987,0.6982530938789508,0.6864125850462051,0.27595658620689656,0.0,0.0,0.774976,0.08301134529824887,0.2114209453729169,3,False
146,4.866666666666666,5066,168.86666666666667,2.818995683421166e-05,0.021716402453663214,0.6981846089219531,-0.2089502279289479,0.08660416969852051,-2.082596726356516,0.27155,0.1859364224763281,0.7576832491661991,0.7221249438367976,0.27155,0.0,0.0,0.771244,0.07717500797589098,0.2145229429003531,4,False
147,4.9,5067,168.9,-0.004398690896333154,0.0179824034921759,0.7027734269386245,-0.18690477155486326,0.08843828812563294,-2.099503805233458,0.2666618275862069,0.19171519304511817,0.8116254697135353,0.9698165527836492,0.2666618275862069,0.0,0.0,0.76653,0.06785448707192564,0.19273450184163984,5,False
148,4.933333333333334,5068,168.93333333333334,-0.008742097176784466,0.013870716949468268,0.7089377380985679,-0.1727991673590983,0.0718071522488996,-2.1051456437442644,0.2715330344827587,0.19917545670934195,0.8332431416250133,0.9351690563640807,0.2715330344827587,0.0,0.0,0.760761,0.056007286794344774,0.1645668035053113,5,False
149,4.966666666666667,5069,168.96666666666667,-0.011403786053785302,0.008690658859685571,0.7148785224219737,-0.1777172244524264,0.04444064316747705,-2.102997329827696,0.2785459310344828,0.1973062704650687,0.8244977012670991,0.8803756447712737,0.2785459310344828,0.0,0.0,0.754993,0.044094281223574595,0.13771051919515484,4,False
150,5.0,5070,169.0,-0.012618472343612939,0.0027485720649600125,0.7195101478084718,-0.1930934296868493,0.031206277426302324,-2.1013942054003296,0.28695796551724134,0.18827245213091454,0.8236463903521984,0.8223544696329579,0.28695796551724134,0.0,0.0,0.754524,0.03831665999253843,0.12962000211937344,2,False
151,5.033333333333333,5071,169.03333333333333,-0.014167402316442741,-0.0018490319536005426,0.7233849234974218,-0.18872138886987855,0.03268000584026446,-2.1002731201353235,0.2917517586206896,0.16970716355539028,0.8338623974367037,0.773201399783302,0.2917517586206896,0.0,0.0,0.752845,0.03344517467240118,0.14061266308243447,3,False
152,5.066666666666666,5072,169.06666666666666,-0.013873313777766974,-0.003942972533871127,0.7265608438642257,-0.18388657617934065,-0.005131884178367293,-2.0911310727968835,0.2935509310344828,0.1496517682874616,0.7931141804099074,0.795953814365414,0.2935509310344828,0.0,0.0,0.751781,0.02968038427089737,0.1267227473784564,3,False
153,5.1,5073,169.1,-0.011718383551857673,-0.007439825060488072,0.7267583472291611,-0.20185240018242884,-0.040311027518465055,-2.0843411245243373,0.2963606551724137,0.14358739958733888,0.8180143768288206,0.6290637524705763,0.2963606551724137,0.0,0.0,0.748544,0.025569352804840278,0.13897554466931136,2,False
154,5.133333333333334,5074,169.13333333333333,-0.011012911217492925,-0.011063067579696178,0.7252629252015974,-0.1962090119677954,-0.041085754175020014,-2.085567497953909,0.3009804137931034,0.146081684816711,0.8096792317392891,0.6440834411528569,0.3009804137931034,0.0,0.0,0.748929,0.027890625421648208,0.1589174329326661,4,False
155,5.166666666666667,5075,169.16666666666666,-0.00912196681418551,-0.011374468803388134,0.7236179857283496,-0.17885437012022506,-0.08377709119332218,-2.0771604383549156,0.3077982068965517,0.15212153024697467,0.8290365936280799,0.898798508281825,0.3077982068965517,0.0,0.0,0.750251,0.030146400234765374,0.1544244471710519,5,False
156,5.2,5076,169.2,-0.005058032609027874,-0.012824583925243424,0.7195123292321247,-0.1916263452401568,-0.13390683944143006,-2.0631465415101387,0.31328841379310346,0.1540247140435996,0.8382136564998324,0.699431825057041,0.31328841379310346,0.0,0.0,0.752538,0.03457120327881737,0.18807500573920705,3,False
157,5.233333333333333,5077,169.23333333333332,-0.003111386637765955,-0.015341909594923504,0.7143880260366066,-0.17981502100824587,-0.13598576690966352,-2.0573370805741265,0.31409268965517245,0.1437571274756306,0.7876763509991751,0.8830958106385813,0.31409268965517245,0.0,0.0,0.756258,0.043437987510648174,0.21115641154941794,3,False
158,5.266666666666667,5078,169.26666666666668,-0.001276090629210959,-0.014825441534847087,0.7092826727609358,-0.1428687529807443,-0.17765098767125131,-2.0410228864818083,0.31744665517241377,0.13850384015794862,0.7698531586811834,0.8890861425360479,0.31744665517241377,0.0,0.0,0.761096,0.05253038353861022,0.200373018632543,4,False
159,5.3,5079,169.3,0.002049573490031151,-0.016250758981390407,0.7025272308469597,-0.1362029410095345,-0.22281436110383945,-2.019398959468,0.31518048275862076,0.1368305383871552,0.7521092912193921,0.6502598967729989,0.31518048275862076,0.0,0.0,0.765971,0.0636732339279728,0.22713000046612689,3,False
160,5.333333333333333,5080,169.33333333333334,0.004272061239615777,-0.018736449275871585,0.6956946909519164,-0.11999757650611725,-0.2339220306114136,-2.001249011783182,0.3083285862068965,0.13904167755155108,0.7062485555707421,0.8733893552158672,0.3083285862068965,0.0,0.0,0.770353,0.0753380678153229,0.24813270259403356,4,False
161,5.366666666666666,5081,169.36666666666667,0.005886155383031889,-0.019465698980739084,0.6896732844618799,-0.08791958545601973,-0.25642857208796355,-1.9790854281229855,0.30313099999999993,0.14010032993001986,0.6815201965681008,0.842435078010066,0.30313099999999993,0.0,0.0,0.773417,0.08466018104588294,0.25551079522805037,5,False
162,5.4,5082,169.4,0.00842151846622815,-0.02082517282352595,0.6842623545355425,-0.07661458127440486,-0.27245030479188737,-1.9547218856766215,0.2987742413793104,0.14313500531627643,0.6524912211491787,0.8536369001719677,0.2987742413793104,0.0,0.0,0.775511,0.09259995112516625,0.27895613644888506,5,False
163,5.433333333333334,5083,169.43333333333334,0.009395119706093693,-0.021924040385178787,0.6808670504663272,-0.046360547736479595,-0.25206533835867634,-1.934907905452227,0.28919927586206895,0.14775055527296266,0.5918579187362291,1.0802404655289408,0.28919927586206895,0.0,0.0,0.776447,0.09790552059165049,0.2771051161880222,4,False
164,5.466666666666667,5084,169.46666666666667,0.011108579140915223,-0.019003215186993102,0.6795010772523956,-0.010244331681395519,-0.2636961896769326,-1.9065980433350318,0.28038086206896556,0.16141421080898227,0.5637723424988073,0.8481615590185413,0.28038086206896556,0.0,0.0,0.775846,0.0986654845562266,0.2709112501281135,3,False
165,5.5,5085,169.5,0.014207483406016392,-0.0168017089062317,0.6794532623278233,-0.0009424253933710906,-0.2524811424101006,-1.8814643921162135,0.27149693103448275,0.17049690973711576,0.5200662079577225,0.9636309184025357,0.27149693103448275,0.0,0.0,0.773486,0.09671627327735649,0.2750882715935284,4,False
166,5.533333333333333,5086,169.53333333333333,0.01581228837039118,-0.01310457517990877,0.6824221565637302,0.027858568673317336,-0.2168053833639017,-1.8603656120268308,0.26096437931034483,0.17293260985670403,0.7609615310025017,0.9414519638374096,0.26096437931034483,0.0,0.0,0.770046,0.09113599100994718,0.2483967214064564,5,False
167,5.566666666666666,5087,169.56666666666666,0.019189407095444398,-0.007194883899883354,0.6885101848843713,0.032637739027022585,-0.20568467600620308,-1.8393055833051972,0.2549773448275862,0.17458171060916564,0.9089781580836476,0.7579798486764452,0.2549773448275862,0.0,0.0,0.765165,0.08095859077503019,0.23118788555872805,8,False
168,5.6,5088,169.6,0.0221330568669779,-0.0013885419573796192,0.6971808675266824,0.04115775090458489,-0.1526010114865929,-1.8232123736622972,0.25777717241379305,0.16969410732842966,0.9136057758413114,0.9914006128540594,0.25777717241379305,0.0,0.0,0.759659,0.06844307348521964,0.19316354957409917,5,False
169,5.633333333333334,5089,169.63333333333333,0.024755668122444965,0.007738370651533526,0.7073862930011336,0.059832376267403,-0.1377768084568822,-1.8084746594190635,0.25510489655172414,0.15730017328132365,0.8197152478209477,0.7598063335041259,0.25510489655172414,0.0,0.0,0.755471,0.056277822464180026,0.15300420186734165,4,False
170,5.666666666666667,5090,169.66666666666666,0.028125062203050895,0.015541100461034973,0.7164673336476144,0.05867893297094354,-0.11949909465978364,-1.7974487113919924,0.2533838620689655,0.13769284723066608,0.6597396643055677,0.8265300171346674,0.2533838620689655,0.0,0.0,0.757037,0.05253429113168342,0.13179317218296877,2,False
171,5.7,5091,169.7,0.03060144664679181,0.023067968713678406,0.7235759401782145,0.06642595313757783,-0.10211980749200252,-1.7867126610774136,0.2550464482758621,0.11845692011273076,0.5177855981165831,0.6441260088899864,0.2550464482758621,0.0,0.0,0.754389,0.048923917121918195,0.12782692524930359,3,False
172,5.733333333333333,5092,169.73333333333332,0.03359342385391024,0.029790566317762765,0.7281407862698605,0.059501905183828065,-0.09807223829501187,-1.7746643649114935,0.2561168275862069,0.10144271425076225,0.3772994745588979,0.6947393231541161,0.2561168275862069,0.0,0.0,0.753271,0.050583595050969835,0.13543261293054085,3,False
173,5.766666666666667,5093,169.76666666666668,0.03595944712674446,0.03479272013492762,0.7298047673756017,0.050982354407003376,-0.08023856832455581,-1.7610819751908815,0.25620368965517243,0.09086599402779981,0.2542287615221298,0.6496401165216524,0.25620368965517243,0.0,0.0,0.752344,0.05384775602603491,0.1528856895862497,4,False
174,5.8,5094,169.8,0.03801228916582513,0.03942121345015793,0.729347101835111,0.03734937366636096,-0.0695838880394742,-1.7456834822533287,0.26105334482758613,0.09197921530128991,0.3535092629250183,0.7027849053181321,0.26105334482758613,0.0,0.0,0.753073,0.058566551741487075,0.17070974262726782,5,False
175,5.833333333333333,5095,169.83333333333334,0.039517343131344716,0.04288690013226077,0.7278003941697133,0.01952978745416501,-0.05357085236313076,-1.7303917866978786,0.2770672068965517,0.10195942053011732,0.4829670866916361,0.7373828912911109,0.2770672068965517,0.0,0.0,0.754691,0.063336565497985,0.1852130399799548,6,False
176,5.866666666666666,5096,169.86666666666667,0.040322697402599285,0.0456333400479997,0.7261258135474199,-0.00031855236877645213,-0.041599953437896034,-1.7151696688828546,0.28670431034482763,0.108301235530509,0.537864416417655,0.778440551864192,0.28670431034482763,0.0,0.0,0.758135,0.06813724759791871,0.1913895203213237,6,False
