frame,source_frame,time_s,source_time_s,root_x,root_y,root_z,joint_abs_mean,joint_vel_abs_mean
237,5157,7.9,171.9,0.06030299999999977,-2.2765630000000003,0.76956,0.29276858620689655,1.070388103448276
238,5158,7.933333333333334,171.93333333333334,0.0800449999999997,-2.280061,0.773667,0.2984246896551724,1.088163103448276
239,5159,7.966666666666667,171.96666666666667,0.09909799999999969,-2.283653,0.777502,0.2947154827586207,1.0987391379310345
240,5160,8.0,172.0,0.11768799999999979,-2.287069,0.781209,0.2953592758620689,0.8727708620689654
241,5161,8.033333333333333,172.03333333333333,0.13585099999999972,-2.290376,0.784365,0.30370813793103446,0.7160337931034481
242,5162,8.066666666666666,172.06666666666666,0.15402499999999986,-2.293648,0.787399,0.30574258620689654,0.6916106896551725
243,5163,8.1,172.1,0.17219000000000007,-2.296893,0.790287,0.2986816551724138,0.805133275862069
244,5164,8.133333333333333,172.13333333333333,0.19018800000000002,-2.3000220000000002,0.79257,0.2855471724137932,0.7934425862068967
245,5165,8.166666666666666,172.16666666666666,0.20808399999999994,-2.302892,0.793502,0.2728705172413793,0.7226224137931034
246,5166,8.2,172.2,0.22619100000000003,-2.305243,0.793245,0.2597150344827586,0.6206767241379308
247,5167,8.233333333333333,172.23333333333332,0.24472099999999974,-2.307068,0.792141,0.2469195172413793,0.49469689655172416
248,5168,8.266666666666667,172.26666666666668,0.2639659999999999,-2.3084759999999998,0.790348,0.23896696551724136,0.4131475862068964
249,5169,8.3,172.3,0.284011,-2.30938,0.787634,0.24207041379310346,0.41893551724137934
250,5170,8.333333333333334,172.33333333333334,0.30482699999999996,-2.309423,0.783844,0.25278337931034484,0.5545055172413794
251,5171,8.366666666666667,172.36666666666667,0.32660699999999965,-2.308852,0.779079,0.26530482758620694,0.5882094827586206
252,5172,8.4,172.4,0.3490669999999998,-2.307932,0.773282,0.2742909310344827,0.521786896551724
253,5173,8.433333333333334,172.43333333333334,0.37041599999999963,-2.307583,0.773597,0.2756423448275862,0.5380272413793104
254,5174,8.466666666666667,172.46666666666667,0.3926719999999997,-2.3069129999999998,0.778701,0.2765455517241379,0.7093137931034483
255,5175,8.5,172.5,0.4135899999999997,-2.306005,0.781204,0.27934186206896555,0.929899655172414
256,5176,8.533333333333333,172.53333333333333,0.43361099999999997,-2.3047260000000005,0.781349,0.2836869310344828,1.023308275862069
257,5177,8.566666666666666,172.56666666666666,0.45361399999999996,-2.3028830000000005,0.782487,0.2958066896551724,0.9540439655172415
258,5178,8.6,172.6,0.4739329999999997,-2.300286,0.783384,0.3079193793103448,0.7626574137931035
259,5179,8.633333333333333,172.63333333333333,0.494332,-2.296921,0.784356,0.31773782758620683,0.7815403448275864
260,5180,8.666666666666666,172.66666666666666,0.5147619999999997,-2.2930590000000004,0.78525,0.3248283448275861,0.7686212068965518
261,5181,8.7,172.7,0.5351529999999998,-2.2887820000000003,0.785678,0.3320401379310345,0.655876551724138
262,5182,8.733333333333333,172.73333333333332,0.55538,-2.284242,0.785459,0.34001675862068964,0.6061577586206897
263,5183,8.766666666666667,172.76666666666668,0.5754519999999999,-2.2798059999999998,0.785127,0.34403320689655176,0.5895248275862071
264,5184,8.8,172.8,0.5954419999999998,-2.275569,0.784604,0.3449395172413793,0.5483705172413791
265,5185,8.833333333333334,172.83333333333334,0.6153459999999997,-2.271876,0.784187,0.3441468275862069,0.5077236206896553
266,5186,8.866666666666667,172.86666666666667,0.635265,-2.26882,0.783357,0.3377467931034483,0.5187294827586206
267,5187,8.9,172.9,0.655446,-2.2665180000000005,0.781635,0.3288058965517241,0.6256908620689655
268,5188,8.933333333333334,172.93333333333334,0.6762679999999999,-2.2649420000000005,0.778633,0.3181259310344827,0.6274148275862068
269,5189,8.966666666666667,172.96666666666667,0.6976909999999998,-2.264048,0.774386,0.3070184482758621,0.5765068965517244
270,5190,9.0,173.0,0.7197939999999998,-2.263387,0.768893,0.30140468965517236,0.5327932758620689
271,5191,9.033333333333333,173.03333333333333,0.742839,-2.262461,0.762421,0.30805910344827586,0.48913086206896556
272,5192,9.066666666666666,173.06666666666666,0.766702,-2.261494,0.756081,0.3118916206896552,0.6348765517241379
273,5193,9.1,173.1,0.7909269999999999,-2.2608310000000005,0.751343,0.3169675862068965,0.6008306896551725
274,5194,9.133333333333333,173.13333333333333,0.8161909999999999,-2.2598770000000004,0.747455,0.32343162068965514,0.658118275862069
275,5195,9.166666666666666,173.16666666666666,0.841545,-2.2585820000000005,0.749659,0.32759993103448276,0.7178063793103447
276,5196,9.2,173.2,0.8661089999999998,-2.2569930000000005,0.751098,0.32619117241379303,0.9226717241379312
277,5197,9.233333333333333,173.23333333333332,0.8888249999999998,-2.2559810000000002,0.755635,0.3174884137931034,1.0652648275862069
278,5198,9.266666666666667,173.26666666666668,0.9095610000000001,-2.2557359999999997,0.760163,0.31268482758620686,0.9247137931034485
279,5199,9.3,173.3,0.9283919999999997,-2.2567120000000003,0.765169,0.311686,0.99942724137931
280,5200,9.333333333333334,173.33333333333334,0.946107,-2.258559,0.770962,0.31838572413793104,1.0330205172413793
281,5201,9.366666666666667,173.36666666666667,0.9632499999999999,-2.2606460000000004,0.777236,0.32158141379310345,1.0086786206896554
282,5202,9.4,173.4,0.9800689999999999,-2.262976,0.783349,0.31843455172413787,0.9332762068965518
283,5203,9.433333333333334,173.43333333333334,0.9968659999999998,-2.2653100000000004,0.789053,0.31207106896551723,0.8304336206896551
284,5204,9.466666666666667,173.46666666666667,1.013604,-2.267488,0.793945,0.2982036896551724,0.8065572413793105
285,5205,9.5,173.5,1.029979,-2.269558,0.797449,0.2788670689655172,0.7577948275862068
286,5206,9.533333333333333,173.53333333333333,1.045512,-2.2711810000000003,0.799627,0.26024824137931035,0.7137662068965518
287,5207,9.566666666666666,173.56666666666666,1.059784,-2.272418,0.800687,0.2462432068965517,0.6459403448275863
288,5208,9.6,173.6,1.072813,-2.2734180000000004,0.80123,0.2374891379310345,0.5729487931034484
289,5209,9.633333333333333,173.63333333333333,1.0846899999999997,-2.2743530000000005,0.801615,0.2299379310344828,0.57099
290,5210,9.666666666666666,173.66666666666666,1.095688,-2.275361,0.80199,0.22297051724137934,0.5382320689655172
291,5211,9.7,173.7,1.106207,-2.2765079999999998,0.802229,0.21695655172413797,0.448745172413793
292,5212,9.733333333333333,173.73333333333332,1.1165439999999998,-2.277781,0.80225,0.2122493448275862,0.35514931034482783
293,5213,9.766666666666667,173.76666666666668,1.1268639999999999,-2.279152,0.8022,0.20754255172413794,0.400791724137931
294,5214,9.8,173.8,1.1373829999999998,-2.28055,0.801902,0.20502534482758625,0.44454931034482753
295,5215,9.833333333333334,173.83333333333334,1.1482709999999998,-2.2817750000000006,0.801581,0.204711724137931,0.46952534482758623
296,5216,9.866666666666667,173.86666666666667,1.159608,-2.282744,0.801804,0.2074737931034483,0.5089024137931034
297,5217,9.9,173.9,1.171608,-2.283348,0.80487,0.21252537931034485,0.6234186206896551
298,5218,9.933333333333334,173.93333333333334,1.1837049999999998,-2.283683,0.800216,0.22396337931034488,0.8205662068965518
299,5219,9.966666666666667,173.96666666666667,1.1955009999999997,-2.284223,0.796553,0.24289206896551724,0.9501631034482756
300,5220,10.0,174.0,1.206645,-2.2847410000000004,0.793742,0.2707711034482758,0.9979168965517242
301,5221,10.033333333333333,174.03333333333333,1.217498,-2.2850260000000002,0.789767,0.2896888965517241,0.8401789655172415
302,5222,10.066666666666666,174.06666666666666,1.227922,-2.285082,0.785444,0.3014789655172414,0.8635106896551723
303,5223,10.1,174.1,1.2381479999999998,-2.2847049999999998,0.784582,0.3010117931034483,0.9638968965517241
304,5224,10.133333333333333,174.13333333333333,1.247884,-2.283689,0.783878,0.2980895172413794,0.9755074137931034
305,5225,10.166666666666666,174.16666666666666,1.257187,-2.282229,0.784252,0.29991796551724137,0.862673793103448
306,5226,10.2,174.2,1.2659629999999997,-2.280341,0.785146,0.3058091724137931,0.7549122413793105
307,5227,10.233333333333333,174.23333333333332,1.2742389999999997,-2.278282,0.786532,0.3080289655172414,0.6023400000000003
308,5228,10.266666666666667,174.26666666666668,1.282063,-2.276343,0.78846,0.3066691034482759,0.6221891379310344
309,5229,10.3,174.3,1.289457,-2.274469,0.789759,0.29963010344827584,0.6708139655172413
310,5230,10.333333333333334,174.33333333333334,1.296459,-2.2730509999999997,0.78911,0.288537275862069,0.7370705172413794
311,5231,10.366666666666667,174.36666666666667,1.302143,-2.2718100000000003,0.791207,0.28157944827586207,0.6359281034482759
312,5232,10.4,174.4,1.3076499999999998,-2.270689,0.792327,0.2772926896551724,0.5200210344827585
313,5233,10.433333333333334,174.43333333333334,1.312646,-2.269354,0.793267,0.27293041379310345,0.41448517241379307
314,5234,10.466666666666667,174.46666666666667,1.316977,-2.2676990000000004,0.793847,0.26866303448275863,0.3358908620689656
315,5235,10.5,174.5,1.3205369999999998,-2.265917,0.793771,0.2642546551724138,0.4071398275862069
316,5236,10.533333333333333,174.53333333333333,1.3233919999999997,-2.2642560000000005,0.792829,0.2613678275862069,0.5342436206896553
317,5237,10.566666666666666,174.56666666666666,1.32579,-2.2628440000000003,0.791347,0.2628666896551724,0.6461043103448275
318,5238,10.6,174.6,1.328643,-2.2617070000000004,0.791144,0.26710131034482765,0.7332574137931034
319,5239,10.633333333333333,174.63333333333333,1.3318539999999999,-2.26063,0.788892,0.2716965862068965,0.6613344827586208
320,5240,10.666666666666666,174.66666666666666,1.3355489999999999,-2.259753,0.78643,0.2742239310344827,0.532895172413793
321,5241,10.7,174.7,1.3403909999999999,-2.25903,0.785975,0.2732388620689655,0.4239574137931034
322,5242,10.733333333333333,174.73333333333332,1.3458359999999998,-2.258781,0.785285,0.2691708620689655,0.40715896551724134
323,5243,10.766666666666667,174.76666666666668,1.3517729999999997,-2.2588470000000003,0.785027,0.2677853448275862,0.40703275862068977
324,5244,10.8,174.8,1.3581729999999999,-2.259016,0.785053,0.2654040344827586,0.4038196551724138
325,5245,10.833333333333334,174.83333333333334,1.365195,-2.2592090000000002,0.784932,0.2614598275862069,0.41422189655172426
326,5246,10.866666666666667,174.86666666666667,1.3729879999999999,-2.259455,0.784317,0.2566010344827586,0.43198396551724133
327,5247,10.9,174.9,1.38157,-2.259664,0.783403,0.2522737931034483,0.41164758620689645
328,5248,10.933333333333334,174.93333333333334,1.3910799999999997,-2.2599080000000002,0.782267,0.25155275862068965,0.3532846551724138
329,5249,10.966666666666667,174.96666666666667,1.401525,-2.260288,0.780827,0.25373610344827585,0.30023637931034486
330,5250,11.0,175.0,1.412963,-2.2609269999999997,0.779172,0.2575211379310345,0.26291068965517256
331,5251,11.033333333333333,175.03333333333333,1.425475,-2.2619290000000003,0.777224,0.26093293103448273,0.32700568965517246
332,5252,11.066666666666666,175.06666666666666,1.4391879999999997,-2.2632960000000004,0.774926,0.2650278620689655,0.41890913793103424
333,5253,11.1,175.1,1.454097,-2.26494,0.77227,0.27118282758620693,0.5065055172413793
334,5254,11.133333333333333,175.13333333333333,1.470059,-2.266865,0.769141,0.2767656551724138,0.5309125862068966
335,5255,11.166666666666666,175.16666666666666,1.4870129999999997,-2.268993,0.765254,0.2800271379310345,0.47495896551724154
336,5256,11.2,175.2,1.504871,-2.271229,0.760522,0.28368710344827586,0.3719834482758619
337,5257,11.233333333333333,175.23333333333332,1.523581,-2.2737290000000003,0.754903,0.289913,0.3462786206896552
338,5258,11.266666666666667,175.26666666666668,1.543348,-2.276669,0.748838,0.29716662068965516,0.46113000000000004
339,5259,11.3,175.3,1.5643279999999997,-2.280003,0.742951,0.3020681724137931,0.5854712068965517
340,5260,11.333333333333334,175.33333333333334,1.586459,-2.283684,0.738966,0.30242541379310345,0.725213275862069
341,5261,11.366666666666667,175.36666666666667,1.6101239999999999,-2.2874100000000004,0.739562,0.3052396551724138,0.7245227586206899
342,5262,11.4,175.4,1.63373,-2.2906320000000004,0.738647,0.3091085862068965,0.7218993103448277
343,5263,11.433333333333334,175.43333333333334,1.657308,-2.293387,0.73866,0.3128496551724138,0.7952756896551725
344,5264,11.466666666666667,175.46666666666667,1.6807939999999997,-2.2961480000000005,0.738373,0.3203325517241379,0.9345486206896552
345,5265,11.5,175.5,1.704431,-2.2985370000000005,0.739438,0.3238402068965517,0.9461865517241378
346,5266,11.533333333333333,175.53333333333333,1.728202,-2.30039,0.743004,0.32854365517241374,0.8602784482758621
347,5267,11.566666666666666,175.56666666666666,1.751957,-2.3016950000000005,0.748348,0.3323012068965518,0.8505470689655173
348,5268,11.6,175.6,1.7755109999999998,-2.3025029999999997,0.754551,0.33032982758620694,0.7124405172413796
349,5269,11.633333333333333,175.63333333333333,1.7987039999999999,-2.3029260000000003,0.760571,0.3241607586206896,0.6496339655172414
350,5270,11.666666666666666,175.66666666666666,1.82152,-2.3031760000000006,0.766005,0.31664372413793107,0.7093070689655173
351,5271,11.7,175.7,1.84382,-2.3033410000000005,0.770708,0.3108832068965518,0.7619379310344828
352,5272,11.733333333333333,175.73333333333332,1.8656729999999997,-2.303579,0.774721,0.3027266206896552,0.8043915517241381
353,5273,11.766666666666667,175.76666666666668,1.8871099999999998,-2.30412,0.77791,0.29137282758620686,0.8317800000000001
354,5274,11.8,175.8,1.908242,-2.305358,0.779689,0.2796018620689655,0.7697255172413793
355,5275,11.833333333333334,175.83333333333334,1.9291269999999998,-2.3075419999999998,0.779565,0.26257689655172417,0.7390246551724137
356,5276,11.866666666666667,175.86666666666667,1.9498139999999995,-2.310675,0.777628,0.24403506896551724,0.7775053448275865
357,5277,11.9,175.9,1.9701520000000001,-2.3145629999999997,0.773826,0.24115437931034484,0.5506241379310344
358,5278,11.933333333333334,175.93333333333334,1.990161,-2.3190350000000004,0.770039,0.2487998275862069,0.6444025862068966
359,5279,11.966666666666667,175.96666666666667,2.008377,-2.322698,0.768505,0.25204013793103447,0.8919506896551723
360,5280,12.0,176.0,2.026665,-2.326319,0.764172,0.25579210344827585,1.053981206896552
361,5281,12.033333333333333,176.03333333333333,2.0447339999999996,-2.330337,0.762864,0.26185279310344833,0.9362658620689656
362,5282,12.066666666666666,176.06666666666666,2.06138,-2.334948,0.762169,0.2671096206896552,0.8946165517241378
363,5283,12.1,176.1,2.076456,-2.339748,0.763077,0.277934724137931,1.0995734482758621
364,5284,12.133333333333333,176.13333333333333,2.090018,-2.3445150000000003,0.765879,0.29372355172413794,1.1458727586206898
365,5285,12.166666666666666,176.16666666666666,2.1022069999999995,-2.3493630000000003,0.769684,0.31163465517241384,1.1517429310344824
366,5286,12.2,176.2,2.113183,-2.354177,0.773568,0.32328731034482755,0.9527203448275862
367,5287,12.233333333333333,176.23333333333332,2.1230249999999997,-2.358549,0.777406,0.3239261034482759,0.800153275862069
368,5288,12.266666666666667,176.26666666666668,2.131835,-2.362361,0.780568,0.3129406551724138,0.9704332758620688
369,5289,12.3,176.3,2.139726,-2.3654349999999997,0.782531,0.2946408275862069,1.145619827586207
370,5290,12.333333333333334,176.33333333333334,2.146335,-2.3676510000000004,0.782576,0.27502144827586206,1.1662463793103448
371,5291,12.366666666666667,176.36666666666667,2.1511729999999996,-2.3689660000000003,0.779465,0.26325431034482755,0.9028096551724141
372,5292,12.4,176.4,2.1542809999999997,-2.370036,0.775535,0.26324393103448274,0.6225915517241379
373,5293,12.433333333333334,176.43333333333334,2.1560519999999994,-2.3704600000000005,0.771707,0.2648206896551724,0.46534758620689654
374,5294,12.466666666666667,176.46666666666667,2.156551,-2.3705680000000005,0.771093,0.2650887586206897,0.4445787931034484
375,5295,12.5,176.5,2.1554759999999997,-2.3702890000000005,0.771691,0.2675125172413793,0.4658193103448276
376,5296,12.533333333333333,176.53333333333333,2.153178,-2.3694569999999997,0.772819,0.2703889655172414,0.4483505172413793
377,5297,12.566666666666666,176.56666666666666,2.148914,-2.367832,0.777288,0.2748575172413793,0.5554639655172413
378,5298,12.6,176.6,2.1439239999999997,-2.3653370000000002,0.778901,0.28499444827586207,0.7156810344827585
379,5299,12.633333333333333,176.63333333333333,2.138595,-2.3620150000000004,0.779567,0.29566220689655176,0.7787053448275864
380,5300,12.666666666666666,176.66666666666666,2.1330439999999995,-2.3579540000000003,0.779545,0.3042461379310345,0.7695320689655174
381,5301,12.7,176.7,2.127316,-2.3530100000000003,0.779289,0.310313724137931,0.7332274137931036
382,5302,12.733333333333333,176.73333333333332,2.1214869999999997,-2.3473690000000005,0.778358,0.3162683103448276,0.7779020689655172
383,5303,12.766666666666667,176.76666666666668,2.115356,-2.341044,0.776864,0.3195729655172414,0.7687215517241378
384,5304,12.8,176.8,2.108729,-2.3340380000000005,0.775263,0.3235666206896552,0.7190648275862067
385,5305,12.833333333333334,176.83333333333334,2.1015649999999995,-2.326391,0.773739,0.3249852413793103,0.6823753448275861
386,5306,12.866666666666667,176.86666666666667,2.093715,-2.3182150000000004,0.772517,0.3209278275862069,0.68784
387,5307,12.9,176.9,2.084895,-2.309704,0.771963,0.3147785517241379,0.7158729310344827
388,5308,12.933333333333334,176.93333333333334,2.07506,-2.300909,0.772461,0.3098764827586208,0.7593848275862068
389,5309,12.966666666666667,176.96666666666667,2.0643419999999995,-2.2920040000000004,0.773799,0.31094524137931034,0.7805689655172415
390,5310,13.0,177.0,2.0528939999999998,-2.2831470000000005,0.773083,0.3101351034482759,0.7138525862068966
391,5311,13.033333333333333,177.03333333333333,2.0408959999999996,-2.274319,0.770842,0.30862727586206895,0.6256029310344826
392,5312,13.066666666666666,177.06666666666666,2.029543,-2.2658389999999997,0.769726,0.3017163103448276,0.6416477586206897
393,5313,13.1,177.1,2.019383,-2.257766,0.776764,0.2951343448275862,0.6189413793103449
394,5314,13.133333333333333,177.13333333333333,2.0104539999999997,-2.2503770000000003,0.779929,0.29261851724137933,0.5737856896551724
395,5315,13.166666666666666,177.16666666666666,2.002539,-2.2432990000000004,0.781183,0.2905050689655173,0.5488991379310344
396,5316,13.2,177.2,1.9956299999999998,-2.2366390000000003,0.78183,0.29054365517241376,0.6079349999999999
397,5317,13.233333333333333,177.23333333333332,1.9901149999999999,-2.2304250000000003,0.782047,0.2954569655172414,0.7165417241379309
398,5318,13.266666666666667,177.26666666666668,1.9860919999999997,-2.224665,0.781797,0.3008515172413792,0.7852091379310349
399,5319,13.3,177.3,1.983431,-2.219387,0.781314,0.3055403793103448,0.7522753448275864
400,5320,13.333333333333334,177.33333333333334,1.9818589999999996,-2.214479,0.780735,0.30763527586206896,0.6720987931034481
401,5321,13.366666666666667,177.36666666666667,1.9812349999999994,-2.209696,0.780156,0.3093865517241379,0.5624622413793102
402,5322,13.4,177.4,1.9814370000000001,-2.2047689999999998,0.779651,0.3122576551724138,0.5101127586206896
403,5323,13.433333333333334,177.43333333333334,1.982325,-2.1994230000000003,0.77891,0.31189924137931035,0.6277189655172414
404,5324,13.466666666666667,177.46666666666667,1.9837079999999996,-2.193536,0.777674,0.30683317241379315,0.8018405172413794
405,5325,13.5,177.5,1.9859689999999994,-2.187467,0.775566,0.3024767241379311,0.860450172413793
406,5326,13.533333333333333,177.53333333333333,1.9886009999999996,-2.181596,0.776525,0.30168658620689653,0.8805191379310343
407,5327,13.566666666666666,177.56666666666666,1.9911189999999999,-2.17511,0.775478,0.3090533103448276,0.9760701724137931
408,5328,13.6,177.6,1.9941010000000001,-2.169125,0.771697,0.3175302068965517,0.9912946551724139
409,5329,13.633333333333333,177.63333333333333,1.9988069999999998,-2.163963,0.769214,0.3299403793103448,0.7796793103448276
410,5330,13.666666666666666,177.66666666666666,2.0044919999999995,-2.1599060000000003,0.767489,0.33947799999999995,0.64794
411,5331,13.7,177.7,2.010976,-2.156949,0.767451,0.34273582758620685,0.579216724137931
412,5332,13.733333333333333,177.73333333333332,2.018239,-2.155107,0.76824,0.3409090689655172,0.5674691379310346
413,5333,13.766666666666667,177.76666666666668,2.0262939999999996,-2.154038,0.769482,0.3342743448275862,0.626218448275862
414,5334,13.8,177.8,2.0350230000000002,-2.1533370000000005,0.770684,0.325119724137931,0.6404358620689655
415,5335,13.833333333333334,177.83333333333334,2.0444910000000003,-2.152957,0.771058,0.31404827586206896,0.6400774137931035
416,5336,13.866666666666667,177.86666666666667,2.0549449999999996,-2.15264,0.770422,0.3015584482758621,0.6386177586206896
417,5337,13.9,177.9,2.0667249999999995,-2.152343,0.768513,0.287721275862069,0.5789539655172413
418,5338,13.933333333333334,177.93333333333334,2.080129,-2.151955,0.765274,0.2738656551724138,0.4963768965517242
419,5339,13.966666666666667,177.96666666666667,2.0950450000000003,-2.1516780000000004,0.760429,0.2653557586206897,0.3842348275862069
420,5340,14.0,178.0,2.1113059999999995,-2.1516900000000003,0.754894,0.26432289655172414,0.294009827586207
421,5341,14.033333333333333,178.03333333333333,2.129215,-2.152449,0.749087,0.26496089655172417,0.42625810344827586
422,5342,14.066666666666666,178.06666666666666,2.1487009999999995,-2.154222,0.743044,0.26892886206896555,0.5169532758620691
423,5343,14.1,178.1,2.169634,-2.157056,0.737705,0.27284658620689656,0.5604537931034483
424,5344,14.133333333333333,178.13333333333333,2.1917189999999995,-2.160737,0.734189,0.27709555172413797,0.6401627586206897
425,5345,14.166666666666666,178.16666666666666,2.21543,-2.165044,0.733323,0.2849719655172414,0.7349187931034481
426,5346,14.2,178.2,2.238361,-2.168775,0.734549,0.2900830344827586,0.8623453448275861
427,5347,14.233333333333333,178.23333333333332,2.261397,-2.1719230000000005,0.734484,0.2949022758620689,1.0144282758620689
428,5348,14.266666666666667,178.26666666666668,2.283129,-2.1746680000000005,0.732458,0.3057675172413793,1.074564310344828
429,5349,14.3,178.3,2.3042709999999995,-2.1771210000000005,0.732685,0.32102610344827587,1.0129303448275864
430,5350,14.333333333333334,178.33333333333334,2.324964,-2.17915,0.734889,0.3363641379310345,0.8498317241379312
431,5351,14.366666666666667,178.36666666666667,2.345,-2.180886,0.739006,0.34651679310344824,0.7515724137931036
432,5352,14.4,178.4,2.364056,-2.1822559999999998,0.743918,0.34809717241379307,0.6443493103448275
433,5353,14.433333333333334,178.43333333333334,2.382292,-2.1834119999999997,0.749411,0.34080831034482756,0.6600398275862068
434,5354,14.466666666666667,178.46666666666667,2.399651,-2.1844479999999997,0.754858,0.32745713793103454,0.7787053448275865
435,5355,14.5,178.5,2.4162120000000002,-2.185428,0.760324,0.3097404827586207,0.7893444827586206
436,5356,14.533333333333333,178.53333333333333,2.432084,-2.1862140000000005,0.765052,0.29090168965517244,0.7155605172413794
437,5357,14.566666666666666,178.56666666666666,2.447385,-2.186692,0.768115,0.2736535517241379,0.651431896551724
438,5358,14.6,178.6,2.462209,-2.1871670000000005,0.769587,0.25562551724137933,0.6572234482758621
439,5359,14.633333333333333,178.63333333333333,2.476659,-2.187659,0.769056,0.24105368965517238,0.7365149999999999
440,5360,14.666666666666666,178.66666666666666,2.4906339999999996,-2.1882650000000003,0.767153,0.2393138275862069,0.6583815517241378
441,5361,14.7,178.7,2.5042009999999997,-2.188776,0.765373,0.24596806896551723,0.6626922413793103
442,5362,14.733333333333333,178.73333333333332,2.5157009999999995,-2.189077,0.763407,0.25817213793103444,0.8533629310344826
443,5363,14.766666666666667,178.76666666666668,2.5263899999999997,-2.189907,0.758943,0.26992637931034485,1.0083589655172414
444,5364,14.8,178.8,2.535815,-2.191503,0.754057,0.28194613793103457,1.148015172413793
445,5365,14.833333333333334,178.83333333333334,2.5437619999999996,-2.1939729999999997,0.752578,0.2979010689655172,1.157689655172414
446,5366,14.866666666666667,178.86666666666667,2.5496269999999996,-2.197489,0.75157,0.31272731034482765,0.847302931034483
447,5367,14.9,178.9,2.553487,-2.201834,0.751636,0.3154995172413793,0.7454032758620691
448,5368,14.933333333333334,178.93333333333334,2.5554799999999998,-2.206734,0.75297,0.31651555172413787,0.8748708620689654
449,5369,14.966666666666667,178.96666666666667,2.555875,-2.2120870000000004,0.754943,0.3113782413793103,0.8599365517241374
